haplogroup	n_samples	rho_age_kya	rho_ci95_lower_kya	rho_ci95_upper_kya	confidence	ml_age_kya	ml_ci95_lower_kya	ml_ci95_upper_kya	calibration_method	diff_kya	rel_diff_pct
U4a1l	0.0				no_ci		2.2098		single_child_interpolation		
U4a1l1	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a1l1a	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a1l1a1	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a1l1a2	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a1l1b	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a1l1c	0.0				no_ci		0.0		single_child_interpolation		
U4a1l1c1	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a1l1d	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a1l^	0.0				no_ci		4.4195		single_child_interpolation		
U4a1m	0.0				no_ci		4.4195		single_child_interpolation		
U4a1m+961	0.0				no_ci						
U4a1m_961						9.8756	8.839	10.9184	ancestor_only		
U4a1n	8.0	4.5544	2.4361	6.7019	low	6.0699	3.8686	8.3584	single_child_interpolation	1.5154999999999994	33.275513788863506
U4a1n1	7.0	2.2133	-0.11	4.5735	low	2.2133	0.0	4.5735	rho_fallback_no_desc	0.0	0.0
U4a1n^	8.0	9.9265	7.7372	12.1433	low	9.9265	7.7372	12.1433	rho_fallback_no_desc	0.0	0.0
U4a1n^+16129	0.0				no_ci						
U4a1n__16129						9.8756	8.839	10.9184	ancestor_only		
U4a1o	2.0	5.2164	5.2164	5.2164	very_low	4.9378	4.4195		single_child_interpolation	-0.27859999999999996	5.340848094471282
U4a1o1	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
U4a1p	0.0				no_ci		4.4195		single_child_interpolation		
U4a1p+961	0.0				no_ci						
U4a1p_961						9.8756	8.839	10.9184	ancestor_only		
U4a1q	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a1r	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a1u	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a1v	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a1w	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a1x	6.0	7.4428	4.9457	9.9777	low	6.8855	5.6265	8.1547	single_child_interpolation	-0.5572999999999997	7.487773418605896
U4a1x1	4.0	3.8953	2.4139	5.3911	low	3.8953	2.4139	5.3911	rho_fallback_no_desc	0.0	0.0
U4a1y	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a1z	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a20	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a20'21'22	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a21	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a22	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a23	2.0	7.8917	2.6898	13.2593	very_low	7.8917	2.6898	13.2593	rho_fallback_no_desc	0.0	0.0
U4a23a	0.0				no_ci		0.6724		single_child_interpolation		
U4a23a1	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a23a^	0.0				no_ci		1.3449		single_child_interpolation		
U4a23b	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a23b1	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a23b1^	0.0				no_ci		0.0		single_child_interpolation		
U4a23b2	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a23b3	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a23b4	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a23b5	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a23c	1.0	5.2164			no_ci		0.0		single_child_interpolation		
U4a23c'e'f	1.0	7.8917			no_ci	7.8917	0.0		rho_fallback_no_desc	0.0	0.0
U4a23c+16189	0.0				no_ci						
U4a23c_16189						14.1923	13.1505	15.2397	ancestor_only		
U4a23d	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a23d'h	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a23e	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a23e^	0.0				no_ci		0.0		single_child_interpolation		
U4a23f	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a23g	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a23h	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a29	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a29^	1.0	7.8917			no_ci		0.0		single_child_interpolation		
U4a2a1	4.0	9.2456	4.6935	13.9203	low	9.2456	4.6935	13.9203	rho_fallback_no_desc	0.0	0.0
U4a2a1b	0.0				no_ci		2.3468		single_child_interpolation		
U4a2a1b+152	0.0				no_ci						
U4a2a1b_152						14.1923	13.1505	15.2397	ancestor_only		
U4a2a1c	1.0	13.3705			no_ci	13.3705	0.0		rho_fallback_no_desc	0.0	0.0
U4a2a2	3.0	6.1033	1.5581	10.7797	low	6.1033	1.5581	10.7797	rho_fallback_no_desc	0.0	0.0
U4a2a2b	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a2a2c	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a2a2d	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a2a3	2.0	10.6101	10.6101	10.6101	very_low	10.6101	10.6101	10.6101	rho_fallback_no_desc	0.0	0.0
U4a2a3a	1.0	7.8917			no_ci	7.9132	5.3051		single_child_interpolation	0.02149999999999963	0.27243813120113064
U4a2a3a+709	1.0	5.2164			no_ci						
U4a2a3a_709						14.1923	13.1505	15.2397	ancestor_only		
U4a2a3b	1.0	7.8917			no_ci	7.9132	5.3051		single_child_interpolation	0.02149999999999963	0.27243813120113064
U4a2a3b1	1.0	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
U4a2c	7.0	12.9736	10.2286	15.7593	low	12.9736	10.2286	15.7593	rho_fallback_no_desc	0.0	0.0
U4a2c1	3.0	5.2164	2.2425	8.247	low	5.2164	2.2425	8.247	rho_fallback_no_desc	0.0	0.0
U4a2c1^	5.0	7.8917	4.1957	11.6705	low	9.095	6.2355	12.0031	single_child_interpolation	1.2033000000000005	15.247665268573318
U4a2c2	2.0	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
U4a2c2a	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
U4a2c2b	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a2c2c	0.0				no_ci		0.6694		single_child_interpolation		
U4a2c2c1	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a2c3	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a2d	3.0	4.3344	2.6202	6.0677	low	4.3344	2.6202	6.0677	rho_fallback_no_desc	0.0	0.0
U4a2d+152	0.0				no_ci						
U4a2d+16129	0.0				no_ci						
U4a2d+185	0.0				no_ci						
U4a2d1	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
U4a2d4	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a2d6	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a2d7	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a2d_152						14.1923	13.1505	15.2397	ancestor_only		
U4a2d_16129						14.1923	13.1505	15.2397	ancestor_only		
U4a2d_185						14.1923	13.1505	15.2397	ancestor_only		
U4a2e	3.0	6.1033	4.3696	7.8557	low	6.1033	4.3696	7.8557	rho_fallback_no_desc	0.0	0.0
U4a2e1	2.0	2.5854	2.5854	2.5854	very_low		2.1848		single_child_interpolation		
U4a2e1a	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a2e2	1.0	5.2164			no_ci	4.3444	2.1848		single_child_interpolation	-0.8719999999999999	16.716509470132657
U4a2e2b	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
U4a2f	4.0	13.3705	10.2499	16.5433	low	13.3705	10.2499	16.5433	rho_fallback_no_desc	0.0	0.0
U4a2f'53a	4.0	16.1717	13.0048	19.3893	low	16.1717	13.0048	19.3893	rho_fallback_no_desc	0.0	0.0
U4a2f3	3.0	11.5256	7.9636	15.1586	low	9.2934	7.7331	10.8798	single_child_interpolation	-2.2322000000000006	19.3673214409662
U4a2f3a	2.0	5.2164	5.2164	5.2164	very_low	5.2164	5.2164	5.2164	rho_fallback_no_desc	0.0	0.0
U4a2f4	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a2g	5.0	9.5176	5.9362	13.1741	low	9.5176	5.9362	13.1741	rho_fallback_no_desc	0.0	0.0
U4a2g2	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
U4a2g3	0.0				no_ci		2.9681		single_child_interpolation		
U4a2g3a	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a2g5	1.0	2.5854			no_ci		2.9681		single_child_interpolation		
U4a2g5+16129	0.0				no_ci						
U4a2g5_16129						14.1923	13.1505	15.2397	ancestor_only		
U4a2g6	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a2g6^	2.0	5.2164	0.1025	10.5005	very_low		2.9681		single_child_interpolation		
U4a2h	3.0	5.2164	2.2425	8.247	low	5.2164	2.2425	8.247	rho_fallback_no_desc	0.0	0.0
U4a2h1	2.0	3.8953	1.3387	6.4951	very_low	3.9009	1.1213		single_child_interpolation	0.005599999999999827	0.1437629964315926
U4a2h1a	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
U4a2h2	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3	4.0	13.3705	10.2499	16.5433	low	13.3705	10.2499	16.5433	rho_fallback_no_desc	0.0	0.0
U4a3'16	4.0	19.0125	15.8007	22.2736	low	19.0125	15.8007	22.2736	rho_fallback_no_desc	0.0	0.0
U4a30	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a35	0.0				no_ci		6.5752		single_child_interpolation		
U4a35a	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a36	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a36'37	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a37	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a38	0.0				no_ci		6.5752		single_child_interpolation		
U4a38a	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a39	0.0				no_ci		6.5752		single_child_interpolation		
U4a39a	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3^	4.0	16.1717	13.0048	19.3893	low	16.1915	13.0253	19.4084	single_child_interpolation	0.01980000000000004	0.12243610752116374
U4a3a	3.0	1.7185	-1.6302	5.1456	low	1.7185	0.0	5.1456	rho_fallback_no_desc	0.0	0.0
U4a3a'b'c	4.0	5.2164	2.2425	8.247	low	5.2164	2.2425	8.247	rho_fallback_no_desc	0.0	0.0
U4a3a1	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3a10	0.0				no_ci		0.0		single_child_interpolation		
U4a3a10a	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3a11	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
U4a3a12	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3a13	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3a14	0.0				no_ci		0.0		single_child_interpolation		
U4a3a14+16311	0.0				no_ci						
U4a3a14_16311						14.1923	13.1505	15.2397	ancestor_only		
U4a3a15	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3a16	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3a3	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3a4	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3a5	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3a6	0.0				no_ci		0.0		single_child_interpolation		
U4a3a6a	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3a7	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3a8	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3a9	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3b	1.0	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
U4a3b+16519	0.0				no_ci						
U4a3b1	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3b_16519						14.1923	13.1505	15.2397	ancestor_only		
U4a3c	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a3d	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a4	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
U4a40	2.0	10.6101	5.3225	16.0588	very_low	10.6101	5.3225	16.0588	rho_fallback_no_desc	0.0	0.0
U4a40+16223	0.0				no_ci						
U4a40_16223						14.1923	13.1505	15.2397	ancestor_only		
U4a40a	2.0	5.2164	0.1025	10.5005	very_low	5.2164	0.1025	10.5005	rho_fallback_no_desc	0.0	0.0
U4a40a1	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a40a2	0.0				no_ci		0.0		rho_fallback_no_desc		
U4a40a^	2.0	7.8917	2.6898	13.2593	very_low	7.9132	2.7125	13.2797	single_child_interpolation	0.02149999999999963	0.27243813120113064
U4a41	1.0	5.2164			no_ci		6.5752		single_child_interpolation		
