Id	Source	Data	Haplogroup	Fasta-8M	Fasta-2.3M	Placement	Population	Province	Population_Province	City	Latitude	Longitude	Province_latitude	Province_longitude	Elevation	Elevation_source	Country	Continent	Language_family_geo	Language	Language_simplify	Tiplabel_base	Tiplabel_unique	Corridor_and_key_regions	Corridor_subregion	Corridor_NCS	Sichuan_geographic_regions	Elevation_group
HG04131	Published_1KG	Published	R1a1a1b2a2a1b1	Yes	Yes	No	Bengali	Bangladesh	Bengali_Bangladesh		24.27792117	90.30789842	24.27792117	90.30789842	12	queried_opentopodata_aster30m	Bangladesh	South_Asia	Others	Indo_European	Indo_European	Bengali_Bangladesh_R1a1a1b2a2a1b1	Bengali_Bangladesh_R1a1a1b2a2a1b1	Others	Others	Others	Non_Sichuan	Low
HG04194	Published_1KG	Published	R1a1a1b2a3	Yes	Yes	No	Bengali	Bangladesh	Bengali_Bangladesh		24.27792117	90.30789842	24.27792117	90.30789842	12	queried_opentopodata_aster30m	Bangladesh	South_Asia	Others	Indo_European	Indo_European	Bengali_Bangladesh_R1a1a1b2a3	Bengali_Bangladesh_R1a1a1b2a3	Others	Others	Others	Non_Sichuan	Low
HG03926	Published_1KG	Published	R1a1a1b2a3b	Yes	Yes	No	Bengali	Bangladesh	Bengali_Bangladesh		24.27792117	90.30789842	24.27792117	90.30789842	12	queried_opentopodata_aster30m	Bangladesh	South_Asia	Others	Indo_European	Indo_European	Bengali_Bangladesh_R1a1a1b2a3b	Bengali_Bangladesh_R1a1a1b2a3b	Others	Others	Others	Non_Sichuan	Low
HG03795	Published_1KG	Published	R2a2b1b1	Yes	Yes	No	Bengali	Bangladesh	Bengali_Bangladesh		24.27792117	90.30789842	24.27792117	90.30789842	12	queried_opentopodata_aster30m	Bangladesh	South_Asia	Others	Indo_European	Indo_European	Bengali_Bangladesh_R2a2b1b1	Bengali_Bangladesh_R2a2b1b1_1	Others	Others	Others	Non_Sichuan	Low
HG03794	Published_1KG	Published	R2a2b1b1	Yes	Yes	No	Bengali	Bangladesh	Bengali_Bangladesh		24.27792117	90.30789842	24.27792117	90.30789842	12	queried_opentopodata_aster30m	Bangladesh	South_Asia	Others	Indo_European	Indo_European	Bengali_Bangladesh_R2a2b1b1	Bengali_Bangladesh_R2a2b1b1_2	Others	Others	Others	Non_Sichuan	Low
HG04152	Published_1KG	Published	R2a2b1b2b2a1b	Yes	Yes	No	Bengali	Bangladesh	Bengali_Bangladesh		24.27792117	90.30789842	24.27792117	90.30789842	12	queried_opentopodata_aster30m	Bangladesh	South_Asia	Others	Indo_European	Indo_European	Bengali_Bangladesh_R2a2b1b2b2a1b	Bengali_Bangladesh_R2a2b1b2b2a1b	Others	Others	Others	Non_Sichuan	Low
HG04182	Published_1KG	Published	R2a2b1b2b3b2a	Yes	Yes	No	Bengali	Bangladesh	Bengali_Bangladesh		24.27792117	90.30789842	24.27792117	90.30789842	12	queried_opentopodata_aster30m	Bangladesh	South_Asia	Others	Indo_European	Indo_European	Bengali_Bangladesh_R2a2b1b2b3b2a	Bengali_Bangladesh_R2a2b1b2b3b2a	Others	Others	Others	Non_Sichuan	Low
HG04160	Published_1KG	Published	R2a2b1b2c	Yes	Yes	No	Bengali	Bangladesh	Bengali_Bangladesh		24.27792117	90.30789842	24.27792117	90.30789842	12	queried_opentopodata_aster30m	Bangladesh	South_Asia	Others	Indo_European	Indo_European	Bengali_Bangladesh_R2a2b1b2c	Bengali_Bangladesh_R2a2b1b2c_1	Others	Others	Others	Non_Sichuan	Low
HG04158	Published_1KG	Published	R2a2b1b2c	Yes	Yes	No	Bengali	Bangladesh	Bengali_Bangladesh		24.27792117	90.30789842	24.27792117	90.30789842	12	queried_opentopodata_aster30m	Bangladesh	South_Asia	Others	Indo_European	Indo_European	Bengali_Bangladesh_R2a2b1b2c	Bengali_Bangladesh_R2a2b1b2c_2	Others	Others	Others	Non_Sichuan	Low
HG01890	Published_1KG	Published	A0b	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_A0b	AfricanCaribbean_Barbados_A0b	Others	Others	Others	Non_Sichuan	Low
HG02449	Published_1KG	Published	E1a2a1b1a	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1a2a1b1a	AfricanCaribbean_Barbados_E1a2a1b1a_1	Others	Others	Others	Non_Sichuan	Low
HG01882	Published_1KG	Published	E1a2a1b1a	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1a2a1b1a	AfricanCaribbean_Barbados_E1a2a1b1a_2	Others	Others	Others	Non_Sichuan	Low
HG01888	Published_1KG	Published	E1a2a1b1a	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1a2a1b1a	AfricanCaribbean_Barbados_E1a2a1b1a_3	Others	Others	Others	Non_Sichuan	Low
HG02496	Published_1KG	Published	E1b1a1a1a1a1a	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1a1a	AfricanCaribbean_Barbados_E1b1a1a1a1a1a	Others	Others	Others	Non_Sichuan	Low
HG02107	Published_1KG	Published	E1b1a1a1a1a1b	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1a1b	AfricanCaribbean_Barbados_E1b1a1a1a1a1b	Others	Others	Others	Non_Sichuan	Low
HG02323	Published_1KG	Published	E1b1a1a1a1c1a1a3b2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3b2	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3b2	Others	Others	Others	Non_Sichuan	Low
HG02442	Published_1KG	Published	E1b1a1a1a1c1a1a3c1b2b	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3c1b2b	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3c1b2b	Others	Others	Others	Non_Sichuan	Low
HG02484	Published_1KG	Published	E1b1a1a1a1c1a1a3c2b1c	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3c2b1c	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3c2b1c	Others	Others	Others	Non_Sichuan	Low
HG01987	Published_1KG	Published	E1b1a1a1a1c1a1a3c2b3	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3c2b3	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3c2b3_1	Others	Others	Others	Non_Sichuan	Low
HG01990	Published_1KG	Published	E1b1a1a1a1c1a1a3c2b3	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3c2b3	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3c2b3_2	Others	Others	Others	Non_Sichuan	Low
HG02255	Published_1KG	Published	E1b1a1a1a1c1a1a3c2b4	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3c2b4	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3c2b4	Others	Others	Others	Non_Sichuan	Low
HG02307	Published_1KG	Published	E1b1a1a1a1c1a1a3d4c	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3d4c	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3d4c	Others	Others	Others	Non_Sichuan	Low
HG02284	Published_1KG	Published	E1b1a1a1a1c1a1a3d5c	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3d5c	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3d5c	Others	Others	Others	Non_Sichuan	Low
HG01986	Published_1KG	Published	E1b1a1a1a1c1a1a3d5d	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3d5d	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3d5d	Others	Others	Others	Non_Sichuan	Low
HG02489	Published_1KG	Published	E1b1a1a1a1c1a1a3h	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3h	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3h	Others	Others	Others	Non_Sichuan	Low
HG02481	Published_1KG	Published	E1b1a1a1a1c1a1a3m2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3m2	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a3m2	Others	Others	Others	Non_Sichuan	Low
HG02283	Published_1KG	Published	E1b1a1a1a1c1a1a4b	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a4b	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1a4b	Others	Others	Others	Non_Sichuan	Low
HG02013	Published_1KG	Published	E1b1a1a1a1c1a1b2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1b2	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1b2_1	Others	Others	Others	Non_Sichuan	Low
HG01897	Published_1KG	Published	E1b1a1a1a1c1a1b2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1b2	AfricanCaribbean_Barbados_E1b1a1a1a1c1a1b2_2	Others	Others	Others	Non_Sichuan	Low
HG02429	Published_1KG	Published	E1b1a1a1a1c1b2a1b	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1b2a1b	AfricanCaribbean_Barbados_E1b1a1a1a1c1b2a1b	Others	Others	Others	Non_Sichuan	Low
HG02334	Published_1KG	Published	E1b1a1a1a1c1b2a2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1b2a2	AfricanCaribbean_Barbados_E1b1a1a1a1c1b2a2_1	Others	Others	Others	Non_Sichuan	Low
HG02009	Published_1KG	Published	E1b1a1a1a1c1b2a2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1b2a2	AfricanCaribbean_Barbados_E1b1a1a1a1c1b2a2_2	Others	Others	Others	Non_Sichuan	Low
HG02011	Published_1KG	Published	E1b1a1a1a1c1b2a2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a1c1b2a2	AfricanCaribbean_Barbados_E1b1a1a1a1c1b2a2_3	Others	Others	Others	Non_Sichuan	Low
HG02145	Published_1KG	Published	E1b1a1a1a2a1a2a	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a2a	AfricanCaribbean_Barbados_E1b1a1a1a2a1a2a	Others	Others	Others	Non_Sichuan	Low
HG02143	Published_1KG	Published	E1b1a1a1a2a1a2a2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a2a2	AfricanCaribbean_Barbados_E1b1a1a1a2a1a2a2	Others	Others	Others	Non_Sichuan	Low
HG02314	Published_1KG	Published	E1b1a1a1a2a1a2a3	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a2a3	AfricanCaribbean_Barbados_E1b1a1a1a2a1a2a3_1	Others	Others	Others	Non_Sichuan	Low
HG02258	Published_1KG	Published	E1b1a1a1a2a1a2a3	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a2a3	AfricanCaribbean_Barbados_E1b1a1a1a2a1a2a3_2	Others	Others	Others	Non_Sichuan	Low
HG02439	Published_1KG	Published	E1b1a1a1a2a1a2b	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a2b	AfricanCaribbean_Barbados_E1b1a1a1a2a1a2b	Others	Others	Others	Non_Sichuan	Low
HG01885	Published_1KG	Published	E1b1a1a1a2a1a3a1c	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3a1c	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3a1c	Others	Others	Others	Non_Sichuan	Low
HG02332	Published_1KG	Published	E1b1a1a1a2a1a3b1a12a1	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a12a1	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a12a1	Others	Others	Others	Non_Sichuan	Low
HG01912	Published_1KG	Published	E1b1a1a1a2a1a3b1a12a2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a12a2	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a12a2_1	Others	Others	Others	Non_Sichuan	Low
HG01895	Published_1KG	Published	E1b1a1a1a2a1a3b1a12a2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a12a2	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a12a2_2	Others	Others	Others	Non_Sichuan	Low
HG02053	Published_1KG	Published	E1b1a1a1a2a1a3b1a12b	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a12b	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a12b_1	Others	Others	Others	Non_Sichuan	Low
HG02055	Published_1KG	Published	E1b1a1a1a2a1a3b1a12b	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a12b	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a12b_2	Others	Others	Others	Non_Sichuan	Low
HG02557	Published_1KG	Published	E1b1a1a1a2a1a3b1a2b	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a2b	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a2b	Others	Others	Others	Non_Sichuan	Low
HG01914	Published_1KG	Published	E1b1a1a1a2a1a3b1a8b	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a8b	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1a8b	Others	Others	Others	Non_Sichuan	Low
HG02554	Published_1KG	Published	E1b1a1a1a2a1a3b1d	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1d	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1d	Others	Others	Others	Non_Sichuan	Low
HG02541	Published_1KG	Published	E1b1a1a1a2a1a3b1d1c2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1d1c2	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b1d1c2	Others	Others	Others	Non_Sichuan	Low
HG02455	Published_1KG	Published	E1b1a1a1a2a1a3b2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b2	AfricanCaribbean_Barbados_E1b1a1a1a2a1a3b2	Others	Others	Others	Non_Sichuan	Low
HG02330	Published_1KG	Published	E1b1b1a1a1c1a1	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1b1a1a1c1a1	AfricanCaribbean_Barbados_E1b1b1a1a1c1a1	Others	Others	Others	Non_Sichuan	Low
HG02316	Published_1KG	Published	E1b1b1b1b2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1b1b1b2	AfricanCaribbean_Barbados_E1b1b1b1b2_1	Others	Others	Others	Non_Sichuan	Low
HG02317	Published_1KG	Published	E1b1b1b1b2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_E1b1b1b1b2	AfricanCaribbean_Barbados_E1b1b1b1b2_2	Others	Others	Others	Non_Sichuan	Low
HG02445	Published_1KG	Published	I1a2a1a1a1a2a1a1	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_I1a2a1a1a1a2a1a1	AfricanCaribbean_Barbados_I1a2a1a1a1a2a1a1	Others	Others	Others	Non_Sichuan	Low
HG02420	Published_1KG	Published	I1a2a1a1a1a2b1	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_I1a2a1a1a1a2b1	AfricanCaribbean_Barbados_I1a2a1a1a1a2b1	Others	Others	Others	Non_Sichuan	Low
HG02433	Published_1KG	Published	I1a2a1a1a2a2a1	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_I1a2a1a1a2a2a1	AfricanCaribbean_Barbados_I1a2a1a1a2a2a1	Others	Others	Others	Non_Sichuan	Low
HG02536	Published_1KG	Published	I2a1b1a1a1a1a1	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_I2a1b1a1a1a1a1	AfricanCaribbean_Barbados_I2a1b1a1a1a1a1	Others	Others	Others	Non_Sichuan	Low
HG02470	Published_1KG	Published	I2a1b1a1b1a1a	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_I2a1b1a1b1a1a	AfricanCaribbean_Barbados_I2a1b1a1b1a1a	Others	Others	Others	Non_Sichuan	Low
HG01988	Published_1KG	Published	I2a1b2a2c2a1	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_I2a1b2a2c2a1	AfricanCaribbean_Barbados_I2a1b2a2c2a1	Others	Others	Others	Non_Sichuan	Low
HG01879	Published_1KG	Published	R1b1a1b1a1a	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_R1b1a1b1a1a	AfricanCaribbean_Barbados_R1b1a1b1a1a	Others	Others	Others	Non_Sichuan	Low
HG02545	Published_1KG	Published	R1b1a1b1a1a1c2b1b3b	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_R1b1a1b1a1a1c2b1b3b	AfricanCaribbean_Barbados_R1b1a1b1a1a1c2b1b3b	Others	Others	Others	Non_Sichuan	Low
HG02281	Published_1KG	Published	R1b1a1b1a1a1c2b2a1b1a4b2a2	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_R1b1a1b1a1a1c2b2a1b1a4b2a2	AfricanCaribbean_Barbados_R1b1a1b1a1a1c2b2a1b1a4b2a2	Others	Others	Others	Non_Sichuan	Low
HG02343	Published_1KG	Published	R1b1a1b1a1a1c2b2b1a1a1e3	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_R1b1a1b1a1a1c2b2b1a1a1e3	AfricanCaribbean_Barbados_R1b1a1b1a1a1c2b2b1a1a1e3	Others	Others	Others	Non_Sichuan	Low
HG02051	Published_1KG	Published	R1b1a1b1a1a2c1	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_R1b1a1b1a1a2c1	AfricanCaribbean_Barbados_R1b1a1b1a1a2c1	Others	Others	Others	Non_Sichuan	Low
HG02501	Published_1KG	Published	R1b1a1b1a1a2c1a1a1a1a	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_R1b1a1b1a1a2c1a1a1a1a	AfricanCaribbean_Barbados_R1b1a1b1a1a2c1a1a1a1a	Others	Others	Others	Non_Sichuan	Low
HG02014	Published_1KG	Published	R1b1a1b1a1a2c1b2a1a1a	Yes	Yes	No	AfricanCaribbean	Barbados	AfricanCaribbean_Barbados		13.19389	-59.5432	13.19389	-59.5432	328	queried_opentopodata_aster30m	Barbados	North_America	Others	Other	Other	AfricanCaribbean_Barbados_R1b1a1b1a1a2c1b2a1a1a	AfricanCaribbean_Barbados_R1b1a1b1a1a2c1b2a1a1a_1	Others	Others	Others	Non_Sichuan	Low
