haplogroup	n_samples	rho_age_kya	rho_ci95_lower_kya	rho_ci95_upper_kya	confidence	ml_age_kya	ml_ci95_lower_kya	ml_ci95_upper_kya	calibration_method	diff_kya	rel_diff_pct
L1b1a4a	4	5.8811	2.6294	9.1997	low	5.8811	2.6294	9.1997	rho_fallback_no_desc	0.0	0.0
L1b1a5	4	1.9348	-0.4816	4.3914	low	1.9348	0.0	4.3914	rho_fallback_no_desc	0.0	0.0
L1b1a6	14	6.9312	5.1466	8.7353	medium	6.9312	5.1466	8.7353	rho_direct	0.0	0.0
L1b1a7	12	9.9265	6.857	13.0504	medium	9.5823	7.3111	11.8983	single_child_interpolation	-0.3442000000000007	3.4674860222636448
L1b1a7a	5	5.2164	1.5822	8.9357	low	5.2164	1.5822	8.9357	rho_fallback_no_desc	0.0	0.0
L1b1a8	2	9.2456	1.4422	17.4168	very_low	9.2456	1.4422	17.4168	rho_fallback_no_desc	0.0	0.0
L1b1a9	7	12.9736	10.7888	15.1842	low	12.9736	10.7888	15.1842	rho_fallback_no_desc	0.0	0.0
L1b1a_A189G	77	12.3978	10.9312	13.8762	high	12.3978	10.9312	13.8762	rho_direct	0.0	0.0
L1b2	21	19.2851	16.4602	22.1478	medium	21.831	18.5806	25.136	single_child_interpolation	2.5458999999999996	13.201383451472898
L1b2'3	23	33.5078	30.7998	36.2423	low	33.5078	30.7998	36.2423	rho_direct	0.0	0.0
L1b2a	12	10.1541	6.3614	14.0297	medium	10.1541	6.3614	14.0297	rho_direct	0.0	0.0
L1b3	2	19.0125	19.0125	19.0125	very_low	19.0125	19.0125	19.0125	rho_fallback_no_desc	0.0	0.0
L1c	208	81.6431	79.4325	83.862	high	81.6431	79.4325	83.862	rho_direct	0.0	0.0
L1c1	72	66.3818	62.9812	69.8069	high	66.3818	62.9812	69.8069	rho_direct	0.0	0.0
L1c1'2'4'5'6	144	84.4934	82.3503	86.6438	low	84.4934	82.3503	86.6438	rho_direct	0.0	0.0
L1c1'2'4'6	141	80.8413	78.7419	82.9481	high	80.8413	78.7419	82.9481	rho_direct	0.0	0.0
L1c1a	37	59.8491	55.8673	63.8682	medium	59.9252	56.1088	63.7756	single_child_interpolation	0.07609999999999673	0.1271531234387764
L1c1a'b'd	60	62.6108	58.8287	66.4249	high	62.6108	58.8287	66.4249	rho_direct	0.0	0.0
L1c1a1	17	49.7333	42.9675	56.6264	medium	49.7333	42.9675	56.6264	rho_direct	0.0	0.0
L1c1a1a	16	37.7885	31.4825	44.2301	medium	37.7885	31.4825	44.2301	rho_direct	0.0	0.0
L1c1a1a1	14	20.6532	15.3988	26.0366	medium	20.6532	15.3988	26.0366	rho_direct	0.0	0.0
L1c1a1a1a	7	11.3945	3.6164	19.5209	low	11.3945	3.6164	19.5209	rho_fallback_no_desc	0.0	0.0
L1c1a1a1b	7	7.5068	3.1931	11.9348	low	13.6009	7.9138	19.4714	single_child_interpolation	6.094099999999999	81.18106250333031
L1c1a1a1b1	4	6.5486	0.4289	12.9063	low	6.5486	0.4289	12.9063	rho_fallback_no_desc	0.0	0.0
L1c1a1a2	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
L1c1a1b	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L1c1a2	18	20.2875	15.7496	24.9221	medium	20.2875	15.7496	24.9221	rho_direct	0.0	0.0
L1c1a2a	7	9.0515	4.9379	13.2654	low	9.0515	4.9379	13.2654	rho_fallback_no_desc	0.0	0.0
L1c1a2a1	3	7.8917	-1.008	17.2886	low	7.8917	0.0	17.2886	rho_fallback_no_desc	0.0	0.0
L1c1a2a2	4	5.2164	1.5822	8.9357	low	5.2164	1.5822	8.9357	rho_fallback_no_desc	0.0	0.0
L1c1a2b	7	7.8917	2.5695	13.3875	low	7.8917	2.5695	13.3875	rho_fallback_no_desc	0.0	0.0
L1c1a2c	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
L1c1a_T198C!	36	57.2396	53.389	61.1263	medium	57.2396	53.389	61.1263	rho_direct	0.0	0.0
L1c1b	4	27.0199	25.5729	28.4755	low	32.6869	30.2172	35.1892	single_child_interpolation	5.667000000000002	20.97343069367393
L1c1b'd	23	52.0033	47.0638	57.0079	medium	52.0033	47.0638	57.0079	rho_direct	0.0	0.0
L1c1b1	2	13.3705	13.3705	13.3705	very_low	13.3705	13.3705	13.3705	rho_fallback_no_desc	0.0	0.0
L1c1c	10	49.0387	41.87	56.3522	medium	53.1481	46.1344	60.3623	single_child_interpolation	4.109400000000001	8.379912191799539
L1c1c1	4	39.9144	29.2876	50.9178	low	39.9144	29.2876	50.9178	rho_fallback_no_desc	0.0	0.0
L1c1d	19	36.6655	30.5844	42.8751	medium	36.6655	30.5844	42.8751	rho_direct	0.0	0.0
L1c1d1	6	16.6424	6.6499	27.1546	low	24.671	15.2922	34.5913	single_child_interpolation	8.0286	48.241840119213585
L1c1d1a	4	12.6765	-0.0234	26.3076	low	12.6765	0.0	26.3076	rho_fallback_no_desc	0.0	0.0
L1c1d2	3	26.7732	21.7125	31.9401	low	26.7732	21.7125	31.9401	rho_fallback_no_desc	0.0	0.0
L1c2	56	40.4689	38.286	42.6672	high	40.4689	38.286	42.6672	rho_direct	0.0	0.0
L1c2'4	67	76.968	74.6407	79.305	high	76.968	74.6407	79.305	rho_direct	0.0	0.0
L1c2a	30	33.0637	30.0967	36.0629	medium	33.0637	30.0967	36.0629	rho_direct	0.0	0.0
L1c2a1	19	26.8252	22.6751	31.0463	medium	26.8252	22.6751	31.0463	rho_direct	0.0	0.0
L1c2a1a	15	7.8917	3.2583	12.656	medium	7.8917	3.2583	12.656	rho_direct	0.0	0.0
L1c2a1b	2	19.0125	13.4817	24.6912	very_low	19.0125	13.4817	24.6912	rho_fallback_no_desc	0.0	0.0
L1c2a2	7	17.7902	9.985	25.9012	low	17.7902	9.985	25.9012	rho_fallback_no_desc	0.0	0.0
L1c2a3	4	21.8918	17.9115	25.944	low	21.3814	16.1052	26.8456	single_child_interpolation	-0.5104000000000006	2.3314665765263736
L1c2a3a	3	9.6992	2.1137	17.6283	low	9.6992	2.1137	17.6283	rho_fallback_no_desc	0.0	0.0
L1c2b	26	37.3	34.1671	40.4664	medium	37.3	34.1671	40.4664	rho_direct	0.0	0.0
L1c2b1	21	33.9166	30.7898	37.0788	medium	33.9166	30.7898	37.0788	rho_direct	0.0	0.0
L1c2b1a	4	21.8918	16.7672	27.1362	low	22.3422	17.724	27.0669	single_child_interpolation	0.45039999999999836	2.057391352013075
L1c2b1a'b	16	31.3138	27.4485	35.2357	medium	31.3138	27.4485	35.2357	rho_direct	0.0	0.0
L1c2b1a1	2	13.3705	7.9996	18.8981	very_low	13.3705	7.9996	18.8981	rho_fallback_no_desc	0.0	0.0
L1c2b1b	7	19.4215	13.1005	25.9349	low	19.4215	13.1005	25.9349	rho_fallback_no_desc	0.0	0.0
L1c2b1b1	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
L1c2b1b2	3	12.4458	3.6324	21.6987	low	12.4458	3.6324	21.6987	rho_fallback_no_desc	0.0	0.0
L1c2b1c	5	9.5176	5.5704	13.5561	low	9.5176	5.5704	13.5561	rho_fallback_no_desc	0.0	0.0
L1c2b2	5	29.5503	19.6653	39.8278	low	29.5503	19.6653	39.8278	rho_fallback_no_desc	0.0	0.0
L1c3	64	44.0131	41.2813	46.7675	high	44.0131	41.2813	46.7675	rho_direct	0.0	0.0
L1c3a	31	20.6798	16.2735	25.1764	medium	35.4311	30.1311	40.8722	single_child_interpolation	14.7513	71.33192777493012
L1c3a1	13	26.8491	18.9809	34.9769	low	26.8491	18.9809	34.9769	rho_direct	0.0	0.0
L1c3a1a	6	20.9279	14.3912	27.6644	low	20.9279	14.3912	27.6644	rho_fallback_no_desc	0.0	0.0
L1c3a1b	6	14.766	7.844	21.943	low	14.766	7.844	21.943	rho_fallback_no_desc	0.0	0.0
L1c3b	14	35.5138	32.6688	38.3871	medium	35.5138	32.6688	38.3871	rho_direct	0.0	0.0
L1c3b'c	33	40.7617	38.483	43.0571	medium	40.7617	38.483	43.0571	rho_direct	0.0	0.0
L1c3b1	13	12.5167	9.4473	15.6376	medium	12.5167	9.4473	15.6376	rho_direct	0.0	0.0
L1c3b1a	8	2.9118	0.4753	5.3884	low	2.9118	0.4753	5.3884	rho_fallback_no_desc	0.0	0.0
L1c3b1b	3	12.4458	2.6612	22.7754	low	12.4458	2.6612	22.7754	rho_fallback_no_desc	0.0	0.0
L1c3b2	1	7.8917			no_ci	7.8917	0.0		rho_fallback_no_desc	0.0	0.0
L1c3c	19	28.231	24.8491	31.6588	medium	28.231	24.8491	31.6588	rho_direct	0.0	0.0
L1c4	11	36.8271	27.7911	46.1492	medium	36.8271	27.7911	46.1492	rho_direct	0.0	0.0
L1c4a	2	7.8917	2.6898	13.2593	very_low	7.8917	2.6898	13.2593	rho_fallback_no_desc	0.0	0.0
L1c4b	6	31.7533	14.4737	50.2239	low	31.7533	14.4737	50.2239	rho_fallback_no_desc	0.0	0.0
L1c5	3	9.6992	-3.9395	24.4957	low	9.6992	0.0	24.4957	rho_fallback_no_desc	0.0	0.0
L1c6	2	55.7947	49.4853	62.2042	very_low	55.7947	49.4853	62.2042	rho_fallback_no_desc	0.0	0.0
L2	906	71.4598	70.3574	72.5644	high	71.4598	70.3574	72.5644	rho_direct	0.0	0.0
L2'3'4'5'6	70852	136.0275	135.8608	136.1941	high	136.0275	135.8608	136.1941	rho_direct	0.0	0.0
L2'3'4'6	70828	101.0397	100.874	101.2053	high	101.0397	100.874	101.2053	rho_direct	0.0	0.0
L2a	689	53.1845	52.4572	53.9131	high	53.1845	52.4572	53.9131	rho_direct	0.0	0.0
L2a'b'c'd	891	64.4046	63.3442	65.4676	high	64.4046	63.3442	65.4676	rho_direct	0.0	0.0
L2a1	655	20.3925	19.7448	21.0421	high	20.3925	19.7448	21.0421	rho_direct	0.0	0.0
L2a1'2'3'4	680	32.0789	31.3726	32.787	high	32.0789	31.3726	32.787	rho_direct	0.0	0.0
L2a1_G143A	214	24.0281	22.7879	25.2748	low	24.0281	22.7879	25.2748	rho_direct	0.0	0.0
L2a1_G143A_G16309A!	11	36.5481	30.1608	43.0775	low	36.5481	30.1608	43.0775	rho_direct	0.0	0.0
L2a1_G143A_T16189C!_(C16192T)	102	17.7265	16.3133	19.1494	high	17.7265	16.3133	19.1494	rho_direct	0.0	0.0
L2a1_G143A_T16189C!_(C16192T)_G16309A!	22	18.2339	15.6986	20.8002	low	18.2339	15.6986	20.8002	rho_direct	0.0	0.0
L2a1_T16189C!_(C16192T)	289	14.9163	14.3977	15.4363	high	14.9163	14.3977	15.4363	rho_direct	0.0	0.0
L2a1a	152	10.1241	8.9867	11.2689	high	10.1241	8.9867	11.2689	rho_direct	0.0	0.0
L2a1a1	13	11.2434	8.5252	14.003	low	11.2434	8.5252	14.003	rho_direct	0.0	0.0
L2a1a2	91	6.1228	4.7948	7.4618	high	6.1228	4.7948	7.4618	rho_direct	0.0	0.0
L2a1a2a	11	13.3705	10.1942	16.6009	low	8.7783	6.6199	10.9672	single_child_interpolation	-4.5922	34.34576119068098
L2a1a2a1	10	11.4338	8.445	14.4727	low	8.8422	5.9078	11.8327	single_child_interpolation	-2.5915999999999997	22.66613024541272
L2a1a2a1a	8	8.9061	5.1956	12.6982	low	8.9061	5.1956	12.6982	rho_fallback_no_desc	0.0	0.0
L2a1a2b	5	8.9739	5.0394	13.0002	low	8.9739	5.0394	13.0002	rho_fallback_no_desc	0.0	0.0
L2a1a2c	6	8.7931	5.8547	11.7825	low	8.7931	5.8547	11.7825	rho_fallback_no_desc	0.0	0.0
L2a1a3	24	14.1833	11.1092	17.3073	low	14.1833	11.1092	17.3073	rho_direct	0.0	0.0
L2a1a3a	6	7.4428	3.7773	11.1906	low	7.4428	3.7773	11.1906	rho_fallback_no_desc	0.0	0.0
L2a1a3b	2	11.9851	4.0532	20.2747	very_low	11.9851	4.0532	20.2747	rho_fallback_no_desc	0.0	0.0
L2a1a3c	8	13.3705	6.5893	20.4035	low	13.3705	6.5893	20.4035	rho_fallback_no_desc	0.0	0.0
L2a1b	195	12.9147	12.4337	13.3969	high	12.9147	12.4337	13.3969	rho_direct	0.0	0.0
L2a1b1	185	10.063	9.622	10.5051	high	8.7844	8.3379	9.232	single_child_interpolation	-1.2786000000000008	12.705952499254703
L2a1b1a	179	4.6541	4.2421	5.0672	high	4.6541	4.2421	5.0672	rho_direct	0.0	0.0
L2a1b2	4	11.2963	5.0423	17.7738	low	11.2963	5.0423	17.7738	rho_fallback_no_desc	0.0	0.0
L2a1b3	2	10.6101	10.6101	10.6101	very_low	10.6101	10.6101	10.6101	rho_fallback_no_desc	0.0	0.0
L2a1b_G143A	5	15.6082	12.9255	18.3277	low	11.7624	11.5219	12.0035	single_child_interpolation	-3.8458000000000006	24.63961251137223
L2a1c	92	20.6353	18.809	22.4769	low	20.6353	18.809	22.4769	rho_direct	0.0	0.0
L2a1c1	11	10.8593	8.0318	13.732	medium	14.3145	11.7158	16.9485	single_child_interpolation	3.4552000000000014	31.817888814196145
L2a1c1a	7	8.2774	5.8619	10.7277	low	8.2774	5.8619	10.7277	rho_fallback_no_desc	0.0	0.0
L2a1c1a1	2	6.5486	-1.1229	14.598	very_low	6.5486	0.0	14.598	rho_fallback_no_desc	0.0	0.0
L2a1c1a2	5	5.2164	2.9078	7.559	low	5.2164	2.9078	7.559	rho_fallback_no_desc	0.0	0.0
L2a1c2	10	16.7367	12.5032	21.0604	low	15.2809	12.114	18.5146	single_child_interpolation	-1.4557999999999982	8.698249953694564
L2a1c2a	4	9.9265	5.419	14.5523	low	9.9265	5.419	14.5523	rho_fallback_no_desc	0.0	0.0
L2a1c3	30	22.666	19.5961	25.7779	low	22.666	19.5961	25.7779	rho_direct	0.0	0.0
L2a1c3a	17	18.6763	15.0567	22.359	low	17.0958	13.4207	20.8433	single_child_interpolation	-1.5805000000000007	8.462596981200775
L2a1c3a1	6	11.5256	7.2453	15.9088	low	10.8912	7.0082	14.8652	single_child_interpolation	-0.6344000000000012	5.504268758242531
L2a1c3a1a	5	4.6866	0.5957	8.8871	low	4.6866	0.5957	8.8871	rho_fallback_no_desc	0.0	0.0
L2a1c3b	13	19.2326	14.3102	24.2714	low	19.2326	14.3102	24.2714	rho_direct	0.0	0.0
L2a1c3b1	6	15.2335	8.1692	22.561	low	15.2335	8.1692	22.561	rho_fallback_no_desc	0.0	0.0
L2a1c3b2	5	12.2614	5.4148	19.3711	low	12.2614	5.4148	19.3711	rho_fallback_no_desc	0.0	0.0
L2a1c4	9	12.4458	8.7563	16.2099	low	14.9405	12.0371	17.8982	single_child_interpolation	2.4947	20.04451300840444
L2a1c4a	8	9.2456	5.2652	13.3194	low	12.093	7.9135	16.3882	single_child_interpolation	2.8474000000000004	30.797352254045173
L2a1c4a1	4	9.2456	3.79	14.8782	low	9.2456	3.79	14.8782	rho_fallback_no_desc	0.0	0.0
L2a1c5	13	6.8575	3.4997	10.2852	medium	6.8575	3.4997	10.2852	rho_direct	0.0	0.0
L2a1c6	3	5.2164	-0.6728	11.3326	low	5.2164	0.0	11.3326	rho_fallback_no_desc	0.0	0.0
L2a1c_G16129A!	15	10.4275	7.2524	13.6603	medium	13.7464	11.1544	16.3811	single_child_interpolation	3.3188999999999993	31.828338527930946
L2a1c_T16086C	15	20.3515	17.5697	23.1692	low	20.3515	17.5697	23.1692	rho_direct	0.0	0.0
L2a1d	7	25.2282	20.665	29.8801	low	25.2282	20.665	29.8801	rho_fallback_no_desc	0.0	0.0
L2a1d1	4	13.3705	7.5763	19.3475	low	13.3705	7.5763	19.3475	rho_fallback_no_desc	0.0	0.0
L2a1d2	2	20.4474	12.1508	29.072	very_low	20.4474	12.1508	29.072	rho_fallback_no_desc	0.0	0.0
L2a1e	9	16.7996	13.7875	19.857	low	17.4905	15.3224	19.6889	single_child_interpolation	0.6908999999999992	4.112597918998066
L2a1e1	8	10.9529	7.8569	14.103	low	10.9529	7.8569	14.103	rho_fallback_no_desc	0.0	0.0
L2a1f	86	10.0694	8.95	11.1958	high	10.0694	8.95	11.1958	rho_direct	0.0	0.0
L2a1f1	16	9.756	6.7471	12.8174	low	8.309	6.4489	10.1935	single_child_interpolation	-1.447000000000001	14.8318983189832
L2a1f1a	2	6.5486	3.9479	9.1912	very_low	6.5486	3.9479	9.1912	rho_fallback_no_desc	0.0	0.0
L2a1f2	7	12.9736	8.2252	17.8451	low	12.9736	8.2252	17.8451	rho_fallback_no_desc	0.0	0.0
L2a1f3	15	5.7479	4.0529	7.461	medium	5.7479	4.0529	7.461	rho_direct	0.0	0.0
L2a1g	5	8.9739	5.0394	13.0002	low	8.9739	5.0394	13.0002	rho_fallback_no_desc	0.0	0.0
L2a1h	4	17.5872	9.4087	26.1035	low	20.8822	17.6886	24.147	single_child_interpolation	3.2950000000000017	18.735216521106267
L2a1h1	3	5.2164	5.2164	5.2164	low	5.2164	5.2164	5.2164	rho_fallback_no_desc	0.0	0.0
L2a1i	14	13.1719	9.948	16.4519	medium	14.2265	10.6215	17.9103	single_child_interpolation	1.0545999999999989	8.006437947448726
L2a1i1	7	10.2191	5.5445	15.0204	low	10.2191	5.5445	15.0204	rho_fallback_no_desc	0.0	0.0
L2a1j	2	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
L2a1k	3	11.5256	7.9636	15.1586	low	11.5256	7.9636	15.1586	rho_fallback_no_desc	0.0	0.0
L2a1l	40	16.454	14.1152	18.8202	medium	16.454	14.1152	18.8202	rho_direct	0.0	0.0
L2a1l1	14	17.9934	13.6404	22.4395	low	17.9934	13.6404	22.4395	rho_direct	0.0	0.0
L2a1l1a	6	11.5256	6.2685	16.9389	low	11.5256	6.2685	16.9389	rho_fallback_no_desc	0.0	0.0
L2a1l1a1	2	7.8917	7.8917	7.8917	very_low	7.8917	7.8917	7.8917	rho_fallback_no_desc	0.0	0.0
L2a1l1a2	2	13.3705	7.9996	18.8981	very_low	13.3705	7.9996	18.8981	rho_fallback_no_desc	0.0	0.0
L2a1l1b	7	19.8313	14.3158	25.4914	low	16.7305	11.7557	21.8333	single_child_interpolation	-3.1007999999999996	15.63588872136471
L2a1l1b1	4	15.4676	9.871	21.2272	low	15.4676	9.871	21.2272	rho_fallback_no_desc	0.0	0.0
L2a1l2	14	12.5776	9.3659	15.8456	medium	9.5197	7.3141	11.7536	single_child_interpolation	-3.0579	24.312269431370055
L2a1l2a	4	2.5854	0.513	4.687	low	5.4033	3.6571	7.7981	single_child_interpolation	2.8179	108.99280575539566
L2a1l2a1	2	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
L2a1l3	2	10.6101	-4.7332	27.4053	very_low	10.6101	0.0	27.4053	rho_fallback_no_desc	0.0	0.0
L2a1m	8	10.6101	5.9148	15.4321	low	14.9939	10.668	19.4722	single_child_interpolation	4.383800000000001	41.31723546432175
L2a1m1	5	12.2614	5.0226	19.795	low	12.2558	6.5314	18.2079	single_child_interpolation	-0.005599999999999383	0.045671782993780344
L2a1m1a	5	9.5176	2.3949	16.9436	low	9.5176	2.3949	16.9436	rho_fallback_no_desc	0.0	0.0
L2a1n	10	9.2456	6.2734	12.2695	medium	9.2456	6.2734	12.2695	rho_direct	0.0	0.0
L2a1o	2	10.6101	5.3225	16.0588	very_low	10.6101	5.3225	16.0588	rho_fallback_no_desc	0.0	0.0
L2a1p	3	11.5256	6.8291	16.3463	low	11.5256	6.8291	16.3463	rho_fallback_no_desc	0.0	0.0
L2a1q	1	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
L2a2	18	28.9195	23.3448	34.6181	low	28.9195	23.3448	34.6181	rho_direct	0.0	0.0
L2a2'3	19	31.0662	25.4958	36.7556	low	31.0662	25.4958	36.7556	rho_direct	0.0	0.0
L2a2'3'4	25	39.2944	34.7073	43.9509	low	39.2944	34.7073	43.9509	rho_direct	0.0	0.0
L2a2a	8	13.0232	7.7159	18.4846	low	19.7648	13.986	25.7092	single_child_interpolation	6.741600000000002	51.766078997481436
L2a2a1	7	10.6101	4.6273	16.8002	low	10.6101	4.6273	16.8002	rho_fallback_no_desc	0.0	0.0
L2a2b	10	26.5761	19.8599	33.4813	low	26.5761	19.8599	33.4813	rho_direct	0.0	0.0
L2a2b1	7	27.3375	20.0089	34.8886	low	20.6711	13.7841	27.7852	single_child_interpolation	-6.666399999999999	24.385550983081846
L2a2b1a	6	14.766	7.7083	22.0891	low	14.766	7.7083	22.0891	rho_fallback_no_desc	0.0	0.0
L2a2b2	3	9.6992	0.538	19.3668	low	9.6992	0.538	19.3668	rho_fallback_no_desc	0.0	0.0
L2a3	1	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
L2a4	6	27.2669	19.4007	35.3904	low	27.2669	19.4007	35.3904	rho_fallback_no_desc	0.0	0.0
L2a4a	4	9.9265	0.1297	20.3018	low	9.9265	0.1297	20.3018	rho_fallback_no_desc	0.0	0.0
L2a4b	2	21.8918	10.8294	33.5289	very_low	21.8918	10.8294	33.5289	rho_fallback_no_desc	0.0	0.0
L2a5	9	52.5627	48.3803	56.7911	low	52.5627	48.3803	56.7911	rho_fallback_no_desc	0.0	0.0
L2a5a	3	30.7497	21.9094	39.8956	low	30.7497	21.9094	39.8956	rho_fallback_no_desc	0.0	0.0
L2a5b	3	34.7867	32.8011	36.7862	low	34.7867	32.8011	36.7862	rho_fallback_no_desc	0.0	0.0
L2b	78	28.8302	26.7669	30.9102	high	28.8302	26.7669	30.9102	rho_direct	0.0	0.0
L2b'c	185	58.0991	54.938	61.2843	high	58.0991	54.938	61.2843	rho_direct	0.0	0.0
L2b'c'd	202	77.6846	74.6302	80.7555	low	77.6846	74.6302	80.7555	rho_direct	0.0	0.0
L2b1	47	18.3441	15.9471	20.7689	medium	18.3441	15.9471	20.7689	rho_direct	0.0	0.0
L2b1a	39	12.5877	9.9914	15.2207	medium	12.5877	9.9914	15.2207	rho_direct	0.0	0.0
L2b1a2	7	17.7902	13.3129	22.3664	low	17.7902	13.3129	22.3664	rho_fallback_no_desc	0.0	0.0
L2b1a3	20	4.1586	2.8446	5.4838	medium	4.1586	2.8446	5.4838	rho_direct	0.0	0.0
L2b1a4	2	17.5872	9.4087	26.1035	very_low	17.5872	9.4087	26.1035	rho_fallback_no_desc	0.0	0.0
L2b1b	6	15.2335	9.0347	21.6339	low	15.2335	9.0347	21.6339	rho_fallback_no_desc	0.0	0.0
L2b2	13	17.478	14.637	20.3587	medium	17.0233	14.5047	19.5786	single_child_interpolation	-0.45470000000000255	2.601556242132981
L2b2a	7	5.2164	2.2425	8.247	low	5.2164	2.2425	8.247	rho_fallback_no_desc	0.0	0.0
L2b3	9	27.4317	22.6868	32.2686	low	27.4317	22.6868	32.2686	rho_fallback_no_desc	0.0	0.0
L2b3a	6	12.4458	10.173	14.7466	low	12.4458	10.173	14.7466	rho_fallback_no_desc	0.0	0.0
L2b3b	0				no_ci		0.0		rho_fallback_no_desc		
L2b3c	3	19.9681	7.2456	33.4884	low	19.9681	7.2456	33.4884	rho_fallback_no_desc	0.0	0.0
L2c	107	18.1322	16.6467	19.6283	high	18.1322	16.6467	19.6283	rho_direct	0.0	0.0
L2c1	14	18.6043	12.9413	24.4237	low	19.0502	16.39	21.75	single_child_interpolation	0.44590000000000174	2.3967577388023296
L2c1a	9	19.9681	16.1334	23.8718	low	19.9681	16.1334	23.8718	rho_fallback_no_desc	0.0	0.0
L2c2	23	17.649	14.6216	20.7213	low	17.649	14.6216	20.7213	rho_direct	0.0	0.0
L2c2a	6	11.0673	5.6937	16.6058	low	11.765	8.053	15.5612	single_child_interpolation	0.6977000000000011	6.3041572922031675
L2c2a1	4	5.8811	1.4844	10.4011	low	5.8811	1.4844	10.4011	rho_fallback_no_desc	0.0	0.0
L2c2b	11	18.7526	15.9018	21.6424	low	18.7526	15.9018	21.6424	rho_direct	0.0	0.0
L2c2b1	9	14.2997	11.5807	17.0576	low	14.2997	11.5807	17.0576	rho_fallback_no_desc	0.0	0.0
L2c2b1a	4	8.5673	6.0456	11.1266	low	8.5673	6.0456	11.1266	rho_fallback_no_desc	0.0	0.0
L2c2b1b	5	4.6866	0.5957	8.8871	low	4.6866	0.5957	8.8871	rho_fallback_no_desc	0.0	0.0
L2c2b2	2	10.6101	5.3225	16.0588	very_low	10.6101	5.3225	16.0588	rho_fallback_no_desc	0.0	0.0
L2c3	5	20.1597	17.305	23.0524	low	16.7999	14.7472	18.8756	single_child_interpolation	-3.3598	16.665922607975318
L2c3a	4	15.4676	12.8476	18.1228	low	15.4676	12.8476	18.1228	rho_fallback_no_desc	0.0	0.0
L2c4	5	10.063	7.4601	12.7048	low	10.063	7.4601	12.7048	rho_fallback_no_desc	0.0	0.0
L2c5	17	10.2881	7.712	12.902	medium	10.2881	7.712	12.902	rho_direct	0.0	0.0
L2d	17	17.6708	13.2612	22.1764	medium	46.664	42.9639	50.421	single_child_interpolation	28.9932	164.07406569029135
L2d1	10	14.2066	8.6915	19.8842	medium	10.8734	6.3339	15.5327	single_child_interpolation	-3.3331999999999997	23.462334407951232
L2d1a	6	6.1033	1.3703	10.9788	low	6.1033	1.3703	10.9788	rho_fallback_no_desc	0.0	0.0
L2d_G16129A!	16	15.6434	11.2975	20.0865	medium	28.7687	24.6489	32.9768	single_child_interpolation	13.1253	83.90311569096231
L2e	15	30.7497	23.8508	37.8331	medium	47.1599	43.8708	50.5171	single_child_interpolation	16.4102	53.36702471894035
L2e1	12	22.86	17.3843	28.4699	medium	31.4644	25.4412	37.7237	single_child_interpolation	8.604400000000002	37.6395450568679
L2e1a	7	15.769	7.0116	24.9302	low	15.769	7.0116	24.9302	rho_fallback_no_desc	0.0	0.0
L3	69866	68.2226	68.0641	68.3812	high	68.2226	68.0641	68.3812	rho_direct	0.0	0.0
L3'4	69918	77.3156	77.1549	77.4763	high	77.3156	77.1549	77.4763	rho_direct	0.0	0.0
L3'4'6	69922	94.1017	93.9364	94.2671	high	94.1017	93.9364	94.2671	rho_direct	0.0	0.0
L3a	23	46.7311	43.9371	49.5476	medium	46.7311	43.9371	49.5476	rho_direct	0.0	0.0
L3a1	6	33.7719	28.283	39.3708	low	33.7719	28.283	39.3708	rho_fallback_no_desc	0.0	0.0
L3a1a	1	30.7497			no_ci	30.7497	0.0		rho_fallback_no_desc	0.0	0.0
L3a1b	4	15.4676	11.3788	19.6427	low	15.4676	11.3788	19.6427	rho_fallback_no_desc	0.0	0.0
L3a2	2	24.8086	24.8086	24.8086	very_low	27.6495	26.482	28.8255	single_child_interpolation	2.8409000000000013	11.451270930241938
L3a2a	2	13.3705	13.3705	13.3705	very_low	13.3705	13.3705	13.3705	rho_fallback_no_desc	0.0	0.0
L3a3	15	8.2517	7.115	9.3959	medium	8.2517	7.115	9.3959	rho_direct	0.0	0.0
L3a_G709A	17	41.9285	39.5935	44.2806	medium	41.9285	39.5935	44.2806	rho_direct	0.0	0.0
L3b	383	18.8856	18.313	19.4597	high	18.8856	18.313	19.4597	rho_direct	0.0	0.0
L3b'f	478	53.5875	52.8425	54.334	high	53.5875	52.8425	54.334	rho_direct	0.0	0.0
L3b1	357	15.6823	15.1114	16.2548	high	15.6823	15.1114	16.2548	rho_direct	0.0	0.0
L3b1a	339	12.6173	12.0758	13.1603	high	12.6173	12.0758	13.1603	rho_direct	0.0	0.0
L3b1a1	228	8.5198	8.1705	8.8697	high	9.2109	8.7698	9.653	single_child_interpolation	0.6911000000000005	8.111692762740915
