edge_id	parent_node	child_node	parent_label	child_label	child_is_tip	n_descendant_tip	descendant_tip_representative	edge_length_analysis	edge_length_input_units	edge_was_floored	branch_scale_factor
269	344	133	Node344	GSRD010426A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD010426A00_BB1_01_D1a1a1a1b	2.11654517531526	9.5e-05	FALSE	4.48844660194175e-05
270	344	345	Node344	Node345	FALSE	13	GSRD002335A00_BB1_01_D1a1a1a1b;GSRD008109A00_BB0_01_D1a1a1a1b;GSRD008109A01_BB0_01_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
271	345	346	Node345	Node346	FALSE	2	GSRD009860A00_BB0_00_D1a1a1a1b;GSRD500187A00_BB0_00_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
272	346	134	Node346	GSRD500187A00_BB0_00_D1a1a1a1b	TRUE	1	GSRD500187A00_BB0_00_D1a1a1a1b	1.62639787155805	7.3e-05	FALSE	4.48844660194175e-05
273	346	135	Node346	GSRD009860A00_BB0_00_D1a1a1a1b	TRUE	1	GSRD009860A00_BB0_00_D1a1a1a1b	1.62639787155805	7.3e-05	FALSE	4.48844660194175e-05
274	345	347	Node345	Node347	FALSE	11	GSRD002335A00_BB1_01_D1a1a1a1b;GSRD008109A00_BB0_01_D1a1a1a1b;GSRD008109A01_BB0_01_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
275	347	348	Node347	Node348	FALSE	3	GSRD002335A00_BB1_01_D1a1a1a1b;GSRD008109A00_BB0_01_D1a1a1a1b;GSRD008109A01_BB0_01_D1a1a1a1b	0.646103264043607	2.9e-05	FALSE	4.48844660194175e-05
276	348	349	Node348	Node349	FALSE	2	GSRD008109A00_BB0_01_D1a1a1a1b;GSRD008109A01_BB0_01_D1a1a1a1b	1.13625056780083	5.1e-05	FALSE	4.48844660194175e-05
277	349	136	Node349	GSRD008109A01_BB0_01_D1a1a1a1b	TRUE	1	GSRD008109A01_BB0_01_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
278	349	137	Node349	GSRD008109A00_BB0_01_D1a1a1a1b	TRUE	1	GSRD008109A00_BB0_01_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
279	348	138	Node348	GSRD002335A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD002335A00_BB1_01_D1a1a1a1b	1.31448595098527	5.9e-05	FALSE	4.48844660194175e-05
280	347	350	Node347	Node350	FALSE	8	GSRD008120A00_BB0_01_D1a1a1a1b;GSRD008120A01_BB0_01_D1a1a1a1b;GSRD008210A00_BB1_01_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
281	350	139	Node350	GSRD009781A00_BB0_00_D1a1a1a1b	TRUE	1	GSRD009781A00_BB0_00_D1a1a1a1b	2.60669247907248	0.000117	FALSE	4.48844660194175e-05
282	350	351	Node350	Node351	FALSE	7	GSRD008120A00_BB0_01_D1a1a1a1b;GSRD008120A01_BB0_01_D1a1a1a1b;GSRD008210A00_BB1_01_D1a1a1a1b	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
283	351	352	Node351	Node352	FALSE	4	GSRD008210A00_BB1_01_D1a1a1a1b;GSRD008210A01_BB1_01_D1a1a1a1b;GSRD009848A00_BB0_00_D1a1a1a1b	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
284	352	353	Node352	Node353	FALSE	3	GSRD008210A00_BB1_01_D1a1a1a1b;GSRD008210A01_BB1_01_D1a1a1a1b;GSRD009848A00_BB0_00_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
285	353	354	Node353	Node354	FALSE	2	GSRD008210A00_BB1_01_D1a1a1a1b;GSRD008210A01_BB1_01_D1a1a1a1b	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
286	354	140	Node354	GSRD008210A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD008210A00_BB1_01_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
287	354	141	Node354	GSRD008210A01_BB1_01_D1a1a1a1b	TRUE	1	GSRD008210A01_BB1_01_D1a1a1a1b	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
288	353	142	Node353	GSRD009848A00_BB0_00_D1a1a1a1b	TRUE	1	GSRD009848A00_BB0_00_D1a1a1a1b	0.490147303757219	2.2e-05	FALSE	4.48844660194175e-05
289	352	143	Node352	GSRD011107A00_BB0_01_D1a1a1a1b	TRUE	1	GSRD011107A00_BB0_01_D1a1a1a1b	0.490147303757219	2.2e-05	FALSE	4.48844660194175e-05
290	351	355	Node351	Node355	FALSE	3	GSRD008120A00_BB0_01_D1a1a1a1b;GSRD008120A01_BB0_01_D1a1a1a1b;GSRD009806A00_BB0_00_D1a1a1a1b	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
291	355	144	Node355	GSRD009806A00_BB0_00_D1a1a1a1b	TRUE	1	GSRD009806A00_BB0_00_D1a1a1a1b	1.47044191127166	6.6e-05	FALSE	4.48844660194175e-05
292	355	356	Node355	Node356	FALSE	2	GSRD008120A00_BB0_01_D1a1a1a1b;GSRD008120A01_BB0_01_D1a1a1a1b	0.980294607514438	4.4e-05	FALSE	4.48844660194175e-05
293	356	145	Node356	GSRD008120A01_BB0_01_D1a1a1a1b	TRUE	1	GSRD008120A01_BB0_01_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
294	356	146	Node356	GSRD008120A00_BB0_01_D1a1a1a1b	TRUE	1	GSRD008120A00_BB0_01_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
295	309	147	Node309	GSRD020655A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD020655A00_BB1_01_D1a1a1a1b	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
296	308	357	Node308	Node357	FALSE	15	GSRD007969A00_BB1_01_D1a1a1a1b;GSRD007969A01_BB1_01_D1a1a1a1b;GSRD008063A01_BB1_01_D1a1a1a1b	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
297	357	358	Node357	Node358	FALSE	8	GSRD007969A00_BB1_01_D1a1a1a1b;GSRD007969A01_BB1_01_D1a1a1a1b;GSRD008063A01_BB1_01_D1a1a1a1b	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
298	358	359	Node358	Node359	FALSE	2	GSRD008063A01_BB1_01_D1a1a1a1b;GSRD008162A00_BB1_01_D1a1a1a1b	0.490147303757219	2.2e-05	FALSE	4.48844660194175e-05
299	359	148	Node359	GSRD008063A01_BB1_01_D1a1a1a1b	TRUE	1	GSRD008063A01_BB1_01_D1a1a1a1b	4.56728169410136	0.000205	FALSE	4.48844660194175e-05
300	359	149	Node359	GSRD008162A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD008162A00_BB1_01_D1a1a1a1b	3.74294304687331	0.000168	FALSE	4.48844660194175e-05
301	358	360	Node358	Node360	FALSE	6	GSRD007969A00_BB1_01_D1a1a1a1b;GSRD007969A01_BB1_01_D1a1a1a1b;GSRD020328A00_BB1_01_D1a1a1a1b	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
302	360	361	Node360	Node361	FALSE	2	GSRD020589A00_BB1_01_D1a1a1a1b;GSRD021043A00_BB1_01_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
303	361	150	Node361	GSRD020589A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD020589A00_BB1_01_D1a1a1a1b	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
304	361	151	Node361	GSRD021043A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD021043A00_BB1_01_D1a1a1a1b	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
305	360	362	Node360	Node362	FALSE	4	GSRD007969A00_BB1_01_D1a1a1a1b;GSRD007969A01_BB1_01_D1a1a1a1b;GSRD020328A00_BB1_01_D1a1a1a1b	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
306	362	363	Node362	Node363	FALSE	3	GSRD007969A00_BB1_01_D1a1a1a1b;GSRD007969A01_BB1_01_D1a1a1a1b;GSRD020949A00_BB1_01_D1a1a1a1b	0.980294607514438	4.4e-05	FALSE	4.48844660194175e-05
307	363	364	Node363	Node364	FALSE	2	GSRD007969A00_BB1_01_D1a1a1a1b;GSRD007969A01_BB1_01_D1a1a1a1b	2.94088382254332	0.000132	FALSE	4.48844660194175e-05
308	364	152	Node364	GSRD007969A01_BB1_01_D1a1a1a1b	TRUE	1	GSRD007969A01_BB1_01_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
309	364	153	Node364	GSRD007969A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD007969A00_BB1_01_D1a1a1a1b	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
310	363	154	Node363	GSRD020949A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD020949A00_BB1_01_D1a1a1a1b	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
311	362	155	Node362	GSRD020328A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD020328A00_BB1_01_D1a1a1a1b	0.512427395037962	2.300003e-05	FALSE	4.48844660194175e-05
312	357	365	Node357	Node365	FALSE	7	GSRD009811A00_BB0_00_D1a1a1a1b;GSRD009881A00_BB0_00_D1a1a1a1b;GSRD009892A00_BB0_00_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
313	365	366	Node365	Node366	FALSE	2	GSRD019919A00_BB1_01_D1a1a1a1b;GSRD020659A00_BB1_01_D1a1a1a1b	4.85691419177608	0.000218	FALSE	4.48844660194175e-05
314	366	156	Node366	GSRD019919A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD019919A00_BB1_01_D1a1a1a1b	0.690662109839718	3.1e-05	FALSE	4.48844660194175e-05
315	366	157	Node366	GSRD020659A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD020659A00_BB1_01_D1a1a1a1b	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
316	365	367	Node365	Node367	FALSE	5	GSRD009811A00_BB0_00_D1a1a1a1b;GSRD009881A00_BB0_00_D1a1a1a1b;GSRD009892A00_BB0_00_D1a1a1a1b	2.29478055849971	0.000103	FALSE	4.48844660194175e-05
317	367	368	Node367	Node368	FALSE	2	GSRD009881A00_BB0_00_D1a1a1a1b;YSW00872A00_BB0_00_D1a1a1a1b	0.646103264043607	2.9e-05	FALSE	4.48844660194175e-05
318	368	158	Node368	YSW00872A00_BB0_00_D1a1a1a1b	TRUE	1	YSW00872A00_BB0_00_D1a1a1a1b	1.13625056780083	5.1e-05	FALSE	4.48844660194175e-05
319	368	159	Node368	GSRD009881A00_BB0_00_D1a1a1a1b	TRUE	1	GSRD009881A00_BB0_00_D1a1a1a1b	3.0968397828297	0.000139	FALSE	4.48844660194175e-05
320	367	369	Node367	Node369	FALSE	3	GSRD009811A00_BB0_00_D1a1a1a1b;GSRD009892A00_BB0_00_D1a1a1a1b;HGDP01185_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
321	369	160	Node369	GSRD009892A00_BB0_00_D1a1a1a1b	TRUE	1	GSRD009892A00_BB0_00_D1a1a1a1b	1.47044191127166	6.6e-05	FALSE	4.48844660194175e-05
322	369	370	Node369	Node370	FALSE	2	GSRD009811A00_BB0_00_D1a1a1a1b;HGDP01185_D1a1a1a1b	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
323	370	161	Node370	HGDP01185_D1a1a1a1b	TRUE	1	HGDP01185_D1a1a1a1b	1.29220652808721	5.8e-05	FALSE	4.48844660194175e-05
324	370	162	Node370	GSRD009811A00_BB0_00_D1a1a1a1b	TRUE	1	GSRD009811A00_BB0_00_D1a1a1a1b	1.13625056780083	5.1e-05	FALSE	4.48844660194175e-05
325	305	371	Node305	Node371	FALSE	37	GSRD008072A00_BB1_01_D1a1a1a1b;GSRD008072A01_BB1_01_D1a1a1a1b;GSRD008110A00_BB0_01_D1a1a1a1b2	0.490147303757219	2.2e-05	FALSE	4.48844660194175e-05
326	371	372	Node371	Node372	FALSE	34	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	1.47044191127166	6.6e-05	FALSE	4.48844660194175e-05
327	372	163	Node372	L9055.Y.trim.bam__	TRUE	1	L9055.Y.trim.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
328	372	373	Node372	Node373	FALSE	33	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
329	373	164	Node373	L9054.Y.trim.bam__	TRUE	1	L9054.Y.trim.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
330	373	374	Node373	Node374	FALSE	32	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
331	374	165	Node374	L8164.Y.trim.bam__	TRUE	1	L8164.Y.trim.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
332	374	375	Node374	Node375	FALSE	31	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
333	375	166	Node375	L8106.Y.trim.bam__	TRUE	1	L8106.Y.trim.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
334	375	376	Node375	Node376	FALSE	30	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
335	376	167	Node376	L8076.Y.trim.bam__	TRUE	1	L8076.Y.trim.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
336	376	377	Node376	Node377	FALSE	29	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
337	377	168	Node377	L8064.Y.trim.bam__	TRUE	1	L8064.Y.trim.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
338	377	378	Node377	Node378	FALSE	28	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
339	378	169	Node378	L8062.Y.trim.bam__	TRUE	1	L8062.Y.trim.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
340	378	379	Node378	Node379	FALSE	27	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
341	379	170	Node379	HRR660183_Y_rg.bam__	TRUE	1	HRR660183_Y_rg.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
342	379	380	Node379	Node380	FALSE	26	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
343	380	171	Node380	HRR1385347.Y.bam__	TRUE	1	HRR1385347.Y.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
344	380	381	Node380	Node381	FALSE	25	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
345	381	172	Node381	HRR1385337.Y.bam__	TRUE	1	HRR1385337.Y.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
346	381	382	Node381	Node382	FALSE	24	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
347	382	173	Node382	HRR1385327.Y.bam__	TRUE	1	HRR1385327.Y.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
348	382	383	Node382	Node383	FALSE	23	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
349	383	174	Node383	HRR1385292.Y.bam__	TRUE	1	HRR1385292.Y.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
350	383	384	Node383	Node384	FALSE	22	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
351	384	175	Node384	HRR1385291.Y.bam__	TRUE	1	HRR1385291.Y.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
352	384	385	Node384	Node385	FALSE	21	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
353	385	176	Node385	HRR1385288.Y.bam__	TRUE	1	HRR1385288.Y.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
354	385	386	Node385	Node386	FALSE	20	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019966A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
355	386	387	Node386	Node387	FALSE	5	GSRD019966A00_BB1_01_D1a1a1a1b2;GSRD020313A00_BB1_01_D1a1a1a1b2;GSRD020453A00_BB1_01_D1a1a1a1b2	0.64610259566092	2.899997e-05	FALSE	4.48844660194175e-05
356	387	388	Node387	Node388	FALSE	3	GSRD020313A00_BB1_01_D1a1a1a1b2;GSRD020595A00_BB1_01_D1a1a1a1b2;GSRD020673A00_BB1_01_D1a1a1a1b2	1.00257403041249	4.5e-05	FALSE	4.48844660194175e-05
357	388	389	Node388	Node389	FALSE	2	GSRD020313A00_BB1_01_D1a1a1a1b2;GSRD020673A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
358	389	177	Node389	GSRD020673A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020673A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
359	389	178	Node389	GSRD020313A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020313A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
360	388	179	Node388	GSRD020595A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020595A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
361	387	390	Node387	Node390	FALSE	2	GSRD019966A00_BB1_01_D1a1a1a1b2;GSRD020453A00_BB1_01_D1a1a1a1b2	2.27250113560165	0.000102	FALSE	4.48844660194175e-05
362	390	180	Node390	GSRD019966A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD019966A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
363	390	181	Node390	GSRD020453A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020453A00_BB1_01_D1a1a1a1b2	0.0445588457961108	2e-06	FALSE	4.48844660194175e-05
364	386	391	Node386	Node391	FALSE	15	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019989A00_BB1_01_D1a1a1a1b2	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
365	391	182	Node391	S41.Y.trim.Y.Dedup.bam__	TRUE	1	S41.Y.trim.Y.Dedup.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
366	391	392	Node391	Node392	FALSE	14	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019989A00_BB1_01_D1a1a1a1b2	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
367	392	393	Node392	Node393	FALSE	11	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD019989A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
368	393	394	Node393	Node394	FALSE	5	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2;GSRD020601A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
369	394	395	Node394	Node395	FALSE	2	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2	3.74294304687331	0.000168	FALSE	4.48844660194175e-05
370	395	183	Node395	GSRD008110A00_BB0_01_D1a1a1a1b2	TRUE	1	GSRD008110A00_BB0_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
371	395	184	Node395	GSRD008110A01_BB0_01_D1a1a1a1b2	TRUE	1	GSRD008110A01_BB0_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
372	394	396	Node394	Node396	FALSE	3	GSRD020601A00_BB1_01_D1a1a1a1b2;GSRD020644A00_BB1_01_D1a1a1a1b2;GSRD020653A00_BB1_01_D1a1a1a1b2	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
373	396	185	Node396	GSRD020601A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020601A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
374	396	397	Node396	Node397	FALSE	2	GSRD020644A00_BB1_01_D1a1a1a1b2;GSRD020653A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
375	397	186	Node397	GSRD020653A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020653A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
376	397	187	Node397	GSRD020644A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020644A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
377	393	398	Node393	Node398	FALSE	6	GSRD019989A00_BB1_01_D1a1a1a1b2;GSRD020136A00_BB1_01_D1a1a1a1b2;GSRD020251A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
378	398	399	Node398	Node399	FALSE	4	GSRD019989A00_BB1_01_D1a1a1a1b2;GSRD020136A00_BB1_01_D1a1a1a1b2;GSRD020251A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
379	399	400	Node399	Node400	FALSE	2	GSRD019989A00_BB1_01_D1a1a1a1b2;GSRD020136A00_BB1_01_D1a1a1a1b2	1.96058921502888	8.8e-05	FALSE	4.48844660194175e-05
380	400	188	Node400	GSRD019989A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD019989A00_BB1_01_D1a1a1a1b2	0.0445588457961108	2e-06	FALSE	4.48844660194175e-05
381	400	189	Node400	GSRD020136A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020136A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
382	399	401	Node399	Node401	FALSE	2	GSRD020251A00_BB1_01_D1a1a1a1b2;GSRD020293A00_BB1_01_D1a1a1a1b2	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
383	401	190	Node401	GSRD020293A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020293A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
384	401	191	Node401	GSRD020251A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020251A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
385	398	402	Node398	Node402	FALSE	2	GSRD020534A00_BB1_01_D1a1a1a1b2;GSRD020598A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
386	402	192	Node402	GSRD020598A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020598A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
387	402	193	Node402	GSRD020534A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020534A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
388	392	403	Node392	Node403	FALSE	3	GSRD020323A00_BB1_01_D1a1a1a1b2;GSRD020434A00_BB1_01_D1a1a1a1b2;GSRD020806A00_BB1_01_D1a1a1a1b2	0.334191343470831	1.5e-05	FALSE	4.48844660194175e-05
389	403	404	Node403	Node404	FALSE	2	GSRD020323A00_BB1_01_D1a1a1a1b2;GSRD020806A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
390	404	194	Node404	GSRD020806A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020806A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
391	404	195	Node404	GSRD020323A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020323A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
392	403	196	Node403	GSRD020434A00_BB1_01_D1a1a1a1b2	TRUE	1	GSRD020434A00_BB1_01_D1a1a1a1b2	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
393	371	405	Node371	Node405	FALSE	3	GSRD008072A00_BB1_01_D1a1a1a1b;GSRD008072A01_BB1_01_D1a1a1a1b;GSRD020986A00_BB1_01_D1a1a1a1b	0.178235383184443	8e-06	FALSE	4.48844660194175e-05
394	405	197	Node405	GSRD020986A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD020986A00_BB1_01_D1a1a1a1b	4.0994138132422	0.000184	FALSE	4.48844660194175e-05
395	405	406	Node405	Node406	FALSE	2	GSRD008072A00_BB1_01_D1a1a1a1b;GSRD008072A01_BB1_01_D1a1a1a1b	5.52529687871774	0.000248	FALSE	4.48844660194175e-05
396	406	198	Node406	GSRD008072A00_BB1_01_D1a1a1a1b	TRUE	1	GSRD008072A00_BB1_01_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
397	406	199	Node406	GSRD008072A01_BB1_01_D1a1a1a1b	TRUE	1	GSRD008072A01_BB1_01_D1a1a1a1b	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
398	208	407	Node208	Node407	FALSE	8	Chuan10298A00_BB0_00_D1a1a1b1a2;CQ10079A00_BB0_00_D1a1a1b1a;GSRD008877A00_BB0_01_D1a1a1b2	25.9109688304384	0.001163	FALSE	4.48844660194175e-05
399	407	408	Node407	Node408	FALSE	4	GSRD008877A00_BB0_01_D1a1a1b2;GSRD009669A00_BB0_01_D1a1a1b2;GSRD009669A01_BB0_01_D1a1a1b2	10.0925785728191	0.000453	FALSE	4.48844660194175e-05
