source_file	reference	literature_method	haplogroup	n_literature	literature_age_kya	literature_ci95_lower_kya	literature_ci95_upper_kya	literature_sd_kya	literature_period	matched_in_project	project_n_samples	project_confidence	project_calibration_method	project_rho_age_kya	project_rho_ci95_lower_kya	project_rho_ci95_upper_kya	project_ml_age_kya	project_ml_ci95_lower_kya	project_ml_ci95_upper_kya	diff_lit_minus_project_rho_kya	diff_lit_minus_project_ml_kya	abs_diff_vs_rho_kya	abs_diff_vs_ml_kya	rel_diff_vs_rho_pct	rel_diff_vs_ml_pct	nearest_project_method	min_abs_diff_to_project_kya	overlap_with_project_rho_ci95	overlap_with_project_ml_ci95	interval_reasonable_flag	large_difference_flag
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5a2c4		2.0127	0.0	9.049688	3.5903		yes	2	very_low	rho_fallback_no_desc	1.2869	-1.2245	3.8427	1.2869	0.0	3.8427	0.7258	0.7258	0.7258	0.7258	56.399099	56.399099	rho	0.7258	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5a2d		16.9362	9.395492	24.476908	3.8473		yes	9	low	single_child_interpolation	20.2875	16.9111	23.7171	9.8368	8.6105	11.072	-3.3513	7.0994	3.3513	7.0994	16.519039	72.171845	rho	3.3513	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5a2d1		6.4079	0.0	14.8408	4.3025		yes	4	low	single_child_interpolation	3.2389	1.9607	4.528	5.3468	4.3053	6.8113	3.169	1.0611	3.169	1.0611	97.84186	19.845515	ml	1.0611	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5a2e		2.3078	0.0	8.956316	3.3921		yes	6	low	rho_fallback_no_desc	4.3344	0.2391	8.5405	4.3344	0.2391	8.5405	-2.0266	-2.0266	2.0266	2.0266	46.756183	46.756183	rho	2.0266	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b		22.794	15.757012	29.830988	3.5903		yes	448	high	rho_direct	23.1699	22.4172	23.9251	23.1699	22.4172	23.9251	-0.3759	-0.3759	0.3759	0.3759	1.622363	1.622363	rho	0.3759	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1		15.5297	5.945496	25.113904	4.8899		yes	205	high	rho_direct	20.4545	19.4681	21.4453	20.4545	19.4681	21.4453	-4.9248	-4.9248	4.9248	4.9248	24.076854	24.076854	rho	4.9248	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1a		8.6543	0.0	17.432748	4.4788		yes	6	low	rho_fallback_no_desc	9.2456	5.7085	12.8562	9.2456	5.7085	12.8562	-0.5913	-0.5913	0.5913	0.5913	6.395475	6.395475	rho	0.5913	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1b		10.8193	2.487144	19.151456	4.2511		yes	77	high	rho_direct	13.9855	12.5274	15.4547	13.9855	12.5274	15.4547	-3.1662	-3.1662	3.1662	3.1662	22.639162	22.639162	rho	3.1662	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1b1		7.2168	0.0	15.045432	3.9942		yes	54	high	rho_direct	10.9147	9.3597	12.4834	10.9147	9.3597	12.4834	-3.6979	-3.6979	3.6979	3.6979	33.879997	33.879997	rho	3.6979	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1b1a		3.627	0.0	7.382948	1.9163		yes	32	medium	rho_direct	4.5544	3.4676	5.6489	4.5544	3.4676	5.6489	-0.9274	-0.9274	0.9274	0.9274	20.362726	20.362726	rho	0.9274	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1b1a1		2.2814	0.0	5.576944	1.6814		yes	11	medium	rho_direct	3.7757	2.3312	5.234	3.7757	2.3312	5.234	-1.4943	-1.4943	1.4943	1.4943	39.576767	39.576767	rho	1.4943	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1b1a1a		1.3562	0.0	4.579812	1.6447		yes	6	low	single_child_interpolation	3.0208	2.1687	3.8777	2.5313	1.1656	4.5384	-1.6646	-1.1751	1.6646	1.1751	55.104608	46.422787	ml	1.1751	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1b1d		4.2722	0.0	8.762168	2.2908		yes	2	very_low	rho_fallback_no_desc	5.2164	5.2164	5.2164	5.2164	5.2164	5.2164	-0.9442	-0.9442	0.9442	0.9442	18.100606	18.100606	rho	0.9442	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1b1f		3.4515	0.0	9.19332	2.9295		yes	5	low	rho_fallback_no_desc	7.3531	4.3093	10.4536	7.3531	4.3093	10.4536	-3.9016	-3.9016	3.9016	3.9016	53.060614	53.060614	rho	3.9016	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1b1b		0.0	0.0	19.499452	9.9487		yes	3	low	rho_fallback_no_desc	0.8567	-0.8175	2.5507	0.8567	0.0	2.5507	-0.8567	-0.8567	0.8567	0.8567	100.0	100.0	rho	0.8567	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1b1e		1.9127	0.0	5.639836	1.9016		yes	2	very_low	rho_fallback_no_desc	2.5854	-2.4381	7.7838	2.5854	0.0	7.7838	-0.6727	-0.6727	0.6727	0.6727	26.019185	26.019185	rho	0.6727	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1b2		1.9811	0.0	7.435192	2.7827		yes	22	medium	rho_direct	5.5786	3.6717	7.5085	5.5786	3.6717	7.5085	-3.5975	-3.5975	3.5975	3.5975	64.487506	64.487506	rho	3.5975	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1c		10.3808	3.976892	16.784708	3.2673		yes	20	medium	rho_direct	12.3996	10.8685	13.9435	12.3996	10.8685	13.9435	-2.0188	-2.0188	2.0188	2.0188	16.28117	16.28117	rho	2.0188	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1c1		8.0242	0.713596	15.334804	3.7299		yes	7	low	single_child_interpolation	9.8291	7.0627	12.6397	11.2768	8.9168	13.6725	-1.8049	-3.2526	1.8049	3.2526	18.362821	28.843289	rho	1.8049	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1c1a		1.1885	0.0	6.872892	2.9002		yes	6	low	single_child_interpolation	10.1541	6.9651	13.4015	6.9311	4.7149	9.1798	-8.9656	-5.7426	8.9656	5.7426	88.295368	82.85265	ml	5.7426	no	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1c2		6.7332	1.235988	12.230412	2.8047		yes	12	medium	rho_direct	7.2188	5.3818	9.0763	7.2188	5.3818	9.0763	-0.4856	-0.4856	0.4856	0.4856	6.72688	6.72688	rho	0.4856	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1c2a		2.8733	0.0	7.593372	2.4082		yes	2	very_low	rho_fallback_no_desc	3.8953	1.3387	6.4951	3.8953	1.3387	6.4951	-1.022	-1.022	1.022	1.022	26.236747	26.236747	rho	1.022	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1c2b		2.3447	0.0	7.827604	2.7974		yes	4	low	rho_fallback_no_desc	2.5854	0.513	4.687	2.5854	0.513	4.687	-0.2407	-0.2407	0.2407	0.2407	9.309971	9.309971	rho	0.2407	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1e		3.611	0.0	8.475132	2.4817		yes	21	medium	rho_direct	14.5661	12.2601	16.8998	14.5661	12.2601	16.8998	-10.9551	-10.9551	10.9551	10.9551	75.209562	75.209562	rho	10.9551	no	no	no	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1e1		2.6035	0.0	6.273208	1.8723		yes	17	medium	single_child_interpolation	6.3127	2.9569	9.7391	7.7114	6.13	9.7253	-3.7092	-5.1079	3.7092	5.1079	58.757742	66.238297	rho	3.7092	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1e1a		0.9845	0.0	5.04268	2.0705		yes	3	low	rho_fallback_no_desc	0.8567	-0.8175	2.5507	0.8567	0.0	2.5507	0.1278	0.1278	0.1278	0.1278	14.917707	14.917707	rho	0.1278	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1f		1.8706	0.0	8.720604	3.4949		yes	9	low	single_child_interpolation	8.7931	6.824	10.7849	13.2789	11.8171	14.7546	-6.9225	-11.4083	6.9225	11.4083	78.726501	85.91299	rho	6.9225	yes	no	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1d		11.6994	3.180064	20.218736	4.3466		yes	10	medium	rho_direct	15.6082	11.3223	19.9888	15.6082	11.3223	19.9888	-3.9088	-3.9088	3.9088	3.9088	25.043246	25.043246	rho	3.9088	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1d1		9.0829	1.657244	16.508556	3.7886		yes	8	low	rho_fallback_no_desc	13.0232	8.3237	17.843	13.0232	8.3237	17.843	-3.9403	-3.9403	3.9403	3.9403	30.256005	30.256005	rho	3.9403	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1d1a		4.0266	0.0	9.207272	2.6432		yes	2	very_low	rho_fallback_no_desc	5.2164	0.1025	10.5005	5.2164	0.1025	10.5005	-1.1898	-1.1898	1.1898	1.1898	22.808834	22.808834	rho	1.1898	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b1g		1.3195	0.0	7.104636	2.9516		yes	2	very_low	rho_fallback_no_desc	2.5854	-2.4381	7.7838	2.5854	0.0	7.7838	-1.2659	-1.2659	1.2659	1.2659	48.96341	48.96341	rho	1.2659	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2		20.0402	13.751344	26.329056	3.2086		yes	128	high	rho_direct	23.3912	22.1876	24.601	23.3912	22.1876	24.601	-3.351	-3.351	3.351	3.351	14.3259	14.3259	rho	3.351	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a		14.938	7.771456	22.104544	3.6564		yes	65	high	rho_direct	18.6608	17.0832	20.2502	18.6608	17.0832	20.2502	-3.7228	-3.7228	3.7228	3.7228	19.949841	19.949841	rho	3.7228	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a1		13.4837	5.338528	21.628872	4.1557		yes	28	medium	rho_direct	18.8083	16.665	20.9735	18.8083	16.665	20.9735	-5.3246	-5.3246	5.3246	5.3246	28.309842	28.309842	rho	5.3246	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a1a		10.6193	3.150524	18.088076	3.8106		yes	23	medium	rho_direct	13.976	11.5858	16.3963	13.976	11.5858	16.3963	-3.3567	-3.3567	3.3567	3.3567	24.017602	24.017602	rho	3.3567	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a1a1		4.3257	0.0	11.017336	3.4141		yes	14	medium	rho_direct	7.3147	4.7929	9.8754	7.3147	4.7929	9.8754	-2.989	-2.989	2.989	2.989	40.86292	40.86292	rho	2.989	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a1a1a		1.3666	0.0	5.266412	1.9897		yes	4	low	rho_fallback_no_desc	5.2164	-0.2996	10.931	5.2164	0.0	10.931	-3.8498	-3.8498	3.8498	3.8498	73.801856	73.801856	rho	3.8498	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a1a1b		4.3257	0.0	10.398564	3.0984		yes	0	no_ci	rho_fallback_no_desc					0.0								ml					no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a1a2		2.2656	0.0	7.172852	2.5037		yes	6	low	rho_fallback_no_desc	4.3344	-0.3441	9.158	4.3344	0.0	9.158	-2.0688	-2.0688	2.0688	2.0688	47.72979	47.72979	rho	2.0688	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a1b		2.5929	0.0	7.557776	2.5331		yes	5	low	rho_fallback_no_desc	3.6324	-0.1709	7.5326	3.6324	0.0	7.5326	-1.0395	-1.0395	1.0395	1.0395	28.617443	28.617443	rho	1.0395	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a2		10.7804	4.246936	17.313864	3.3334		yes	22	medium	rho_direct	11.4839	9.0566	13.944	11.4839	9.0566	13.944	-0.7035	-0.7035	0.7035	0.7035	6.125968	6.125968	rho	0.7035	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a2a		4.8665	0.0	11.054612	3.1572		yes	7	low	rho_fallback_no_desc	4.8378	2.2223	7.4975	4.8378	2.2223	7.4975	0.0287	0.0287	0.0287	0.0287	0.593245	0.593245	rho	0.0287	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a2a1		1.4558	0.0	5.42774	2.0265		yes	4	low	rho_fallback_no_desc	1.2869	-0.1685	2.7572	1.2869	0.0	2.7572	0.1689	0.1689	0.1689	0.1689	13.124563	13.124563	rho	0.1689	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a2b		4.7378	0.0	9.745796	2.5551		yes	7	low	single_child_interpolation	5.2164	4.0856	6.3553	7.4707	5.4049	9.5625	-0.4786	-2.7329	0.4786	2.7329	9.17491	36.581579	rho	0.4786	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a2b1		2.4239	0.0	6.611636	2.1366		yes	3	low	rho_fallback_no_desc	3.4574	1.7531	5.181	3.4574	1.7531	5.181	-1.0335	-1.0335	1.0335	1.0335	29.892405	29.892405	rho	1.0335	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a2c		1.3876	0.0	5.158052	1.9237		yes	4	low	rho_fallback_no_desc	5.2164	0.5411	10.0336	5.2164	0.5411	10.0336	-3.8288	-3.8288	3.8288	3.8288	73.399279	73.399279	rho	3.8288	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a3		8.5226	0.0	19.358852	5.5287		yes	4	low	single_child_interpolation	10.6101	1.5591	20.1448	14.6355	8.5416	26.7682	-2.0875	-6.1129	2.0875	6.1129	19.67465	41.76762	rho	2.0875	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a4		5.5276	0.0	14.579468	4.6183		yes	3	low	single_child_interpolation	5.2164	2.2425	8.247	8.1044	5.4231	12.1128	0.3112	-2.5768	0.3112	2.5768	5.9658	31.795074	rho	0.3112	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a4a		2.6881	0.0	7.782336	2.5991		yes	2	very_low	rho_fallback_no_desc	2.5854	-2.4381	7.7838	2.5854	0.0	7.7838	0.1027	0.1027	0.1027	0.1027	3.972306	3.972306	rho	0.1027	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a5		1.0891	0.0	4.067908	1.5198		yes	4	low	single_child_interpolation	11.2963	7.9371	14.7188	11.4345	6.1442	16.9293	-10.2072	-10.3454	10.2072	10.3454	90.35879	90.475316	rho	10.2072	no	no	no	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2a6		6.0023	0.0	17.212716	5.7196		yes	4	low	rho_fallback_no_desc	6.5486	3.1992	9.9679	6.5486	3.1992	9.9679	-0.5463	-0.5463	0.5463	0.5463	8.342241	8.342241	rho	0.5463	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2b		14.6769	9.352364	20.001436	2.7166		yes	49	medium	rho_direct	14.909	12.8925	16.9465	14.909	12.8925	16.9465	-0.2321	-0.2321	0.2321	0.2321	1.556778	1.556778	rho	0.2321	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2b1		12.5333	6.05746	19.00914	3.304		yes	7	low	rho_fallback_no_desc	15.3672	10.5161	20.3406	15.3672	10.5161	20.3406	-2.8339	-2.8339	2.8339	2.8339	18.441225	18.441225	rho	2.8339	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2b1a		9.3252	2.57594	16.07446	3.4435		yes	5	low	rho_fallback_no_desc	12.8151	8.5185	17.2125	12.8151	8.5185	17.2125	-3.4899	-3.4899	3.4899	3.4899	27.232718	27.232718	rho	3.4899	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2b1a1		4.8718	0.0	12.772364	4.0309		yes	3	low	rho_fallback_no_desc	7.8917	1.9004	14.1039	7.8917	1.9004	14.1039	-3.0199	-3.0199	3.0199	3.0199	38.266787	38.266787	rho	3.0199	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2b1a2		6.7603	0.28446	13.23614	3.304		yes	2	very_low	rho_fallback_no_desc	10.6101	10.6101	10.6101	10.6101	10.6101	10.6101	-3.8498	-3.8498	3.8498	3.8498	36.284295	36.284295	rho	3.8498	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2b1b		3.2709	0.0	9.97704	3.4215		yes	2	very_low	rho_fallback_no_desc	2.5854	2.5854	2.5854	2.5854	2.5854	2.5854	0.6855	0.6855	0.6855	0.6855	26.514272	26.514272	rho	0.6855	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2b2		9.8826	1.665496	18.099704	4.1924		yes	3	low	rho_fallback_no_desc	7.8917	2.6898	13.2593	7.8917	2.6898	13.2593	1.9909	1.9909	1.9909	1.9909	25.227771	25.227771	rho	1.9909	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2b3		8.7696	2.955652	14.583548	2.9663		yes	11	medium	rho_direct	11.6091	8.7862	14.4763	11.6091	8.7862	14.4763	-2.8395	-2.8395	2.8395	2.8395	24.45926	24.45926	rho	2.8395	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2b3a		4.8665	0.045684	9.687316	2.4596		yes	7	low	single_child_interpolation	6.3576	4.8075	7.9225	8.4128	5.5144	11.3616	-1.4911	-3.5463	1.4911	3.5463	23.453819	42.153623	rho	1.4911	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2b3a1		3.5419	0.0	8.1038	2.3275		yes	3	low	single_child_interpolation	5.2164	2.2425	8.247	6.154	3.4265	8.9284	-1.6745	-2.6121	1.6745	2.6121	32.100682	42.445564	rho	1.6745	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2b3a1a		2.3817	0.0	6.296016	1.9971		yes	2	very_low	rho_fallback_no_desc	3.8953	1.3387	6.4951	3.8953	1.3387	6.4951	-1.5136	-1.5136	1.5136	1.5136	38.857084	38.857084	rho	1.5136	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2b4		1.8128	0.0	22.981584	10.8004		yes	8	low	single_child_interpolation	4.2245	1.8632	6.6223	8.7472	6.4463	11.0976	-2.4117	-6.9344	2.4117	6.9344	57.088413	79.275654	rho	2.4117	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2c		12.6511	1.541428	23.760772	5.6682		yes	12	medium	rho_direct	13.3705	10.4687	16.3174	13.3705	10.4687	16.3174	-0.7194	-0.7194	0.7194	0.7194	5.380502	5.380502	rho	0.7194	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2c1		4.0159	0.0	11.657352	3.8987		yes	2	very_low	rho_fallback_no_desc	3.8953	1.3387	6.4951	3.8953	1.3387	6.4951	0.1206	0.1206	0.1206	0.1206	3.096039	3.096039	rho	0.1206	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b2c2		2.8362	0.0	9.340852	3.3187		yes	9	low	rho_fallback_no_desc	6.995	4.2473	9.7892	6.995	4.2473	9.7892	-4.1588	-4.1588	4.1588	4.1588	59.453896	59.453896	rho	4.1588	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b3		10.5084	4.85282	16.16398	2.8855		yes	115	high	rho_direct	16.1962	15.1397	17.2583	16.1962	15.1397	17.2583	-5.6878	-5.6878	5.6878	5.6878	35.118114	35.118114	rho	5.6878	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b3a		9.0829	3.081968	15.083832	3.0617		yes	89	high	rho_direct	15.4439	14.4718	16.4209	15.4439	14.4718	16.4209	-6.361	-6.361	6.361	6.361	41.187783	41.187783	rho	6.361	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b3a1		7.6419	1.784832	13.498968	2.9883		yes	81	high	rho_direct	15.8237	14.8401	16.8121	15.8237	14.8401	16.8121	-8.1818	-8.1818	8.1818	8.1818	51.705985	51.705985	rho	8.1818	no	no	no	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b3a1a		2.5242	0.0	7.014168	2.2908		yes	79	high	rho_direct	7.7893	6.8816	8.7019	7.7893	6.8816	8.7019	-5.2651	-5.2651	5.2651	5.2651	67.594007	67.594007	rho	5.2651	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b3a1b		4.331	0.0	11.526356	3.6711		yes	2	very_low	rho_fallback_no_desc	3.8953	1.3387	6.4951	3.8953	1.3387	6.4951	0.4357	0.4357	0.4357	0.4357	11.185275	11.185275	rho	0.4357	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b3a2		6.4621	0.0	13.628644	3.6564		yes	8	low	rho_fallback_no_desc	8.9061	5.6149	12.2614	8.9061	5.6149	12.2614	-2.444	-2.444	2.444	2.444	27.441866	27.441866	rho	2.444	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b3b		3.7228	0.0	16.026896	6.2776		yes	8	low	rho_fallback_no_desc	8.9061	4.2644	13.6763	8.9061	4.2644	13.6763	-5.1833	-5.1833	5.1833	5.1833	58.199436	58.199436	rho	5.1833	yes	yes	yes	yes
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b3c		3.5951	0.0	9.193056	2.8561		yes	2	very_low	rho_fallback_no_desc	3.8953	1.3387	6.4951	3.8953	1.3387	6.4951	-0.3002	-0.3002	0.3002	0.3002	7.706723	7.706723	rho	0.3002	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b3d		5.1832	0.0	11.644732	3.2967		yes	2	very_low	rho_fallback_no_desc	6.5486	3.9479	9.1912	6.5486	3.9479	9.1912	-1.3654	-1.3654	1.3654	1.3654	20.850258	20.850258	rho	1.3654	yes	yes	yes	no
以往研究-4.tsv	Correcting for Purifying Selection: An Improved Human Mitochondrial Molecular Clock	purifying_selection_corrected	U5b3e		4.2081	0.0	11.82074	3.884		yes	2	very_low	rho_fallback_no_desc	3.8953	-3.6406	11.8196	3.8953	0.0	11.8196	0.3128	0.3128	0.3128	0.3128	8.03019	8.03019	rho	0.3128	yes	yes	yes	no
