source_file	reference	literature_method	haplogroup	n_literature	literature_age_kya	literature_ci95_lower_kya	literature_ci95_upper_kya	literature_sd_kya	literature_period	matched_in_project	project_n_samples	project_confidence	project_calibration_method	project_rho_age_kya	project_rho_ci95_lower_kya	project_rho_ci95_upper_kya	project_ml_age_kya	project_ml_ci95_lower_kya	project_ml_ci95_upper_kya	diff_lit_minus_project_rho_kya	diff_lit_minus_project_ml_kya	abs_diff_vs_rho_kya	abs_diff_vs_ml_kya	rel_diff_vs_rho_pct	rel_diff_vs_ml_pct	nearest_project_method	min_abs_diff_to_project_kya	overlap_with_project_rho_ci95	overlap_with_project_ml_ci95	interval_reasonable_flag	large_difference_flag
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	C7d1a		3.9	0.77	7.09			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	C7d1a		4.01	0.0	8.99			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	C7d1b		4.33	0.0	8.96			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	C7d1b		4.06	0.0	8.52			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	C7d1c		3.9	0.77	7.09			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	C7d1c		3.34	0.0	7.25			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	C7g		9.25	2.85	15.89			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	C7g		10.66	3.07	18.59			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	C7h1		8.7	3.77	13.79			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	C7h1		6.16	0.77	11.74			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	C7h1a		4.69	0.99	8.47			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	C7h1a		3.6	0.27	6.99			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	C7i		13.02	3.5	23.05			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	C7i		16.28	8.24	24.66			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	C7i1		1.1	0.0	2.36			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	C7i1		2.2	0.0	6.6			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a1a1		9.63	5.16	14.22			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a1a1		8.83	3.95	13.84			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a1a1a		8.64	4.43	12.96			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a1a1a		7.65	2.2	13.28			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a1a1a1		5.66	1.92	9.49			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a1a1a1		4.53	0.0	11.87			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a1a1a2		4.77	1.69	7.92			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a1a1a2		5.64	1.46	9.92			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a1a1a3		3.11	0.0	7.52			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a1a1a3		3.54	0.0	8.09			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a1a2		6.28	2.41	10.25			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a1a2		8.56	2.17	15.2			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2'3		17.04	11.7	22.52			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2'3		14.17	7.57	21.0			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1'2		16.43	8.37	24.81			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1'2		9.31	5.45	13.26			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a		11.0	7.61	14.45			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a		8.61	5.9	11.37			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a1		7.22	3.9	10.61			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a1		7.06	3.66	10.54			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a2'3		14.57	5.41	24.18			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a2'3		8.02	3.48	12.69			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a2		6.03	2.9	9.23			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a2		5.37	2.01	8.81			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a2a		4.08	1.45	6.77			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a2a		3.86	0.52	7.26			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a2b		2.3	0.0	4.85			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a2b		2.56	0.0	5.21			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a2c		3.9	1.34	6.5			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a2c		3.8	0.0	8.36			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a3		5.22	0.1	10.5			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a3		2.92	0.0	6.62			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a4		2.96	0.9	5.04			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a4		5.64	0.46	10.99			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a5		4.73	1.93	7.59			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a5		5.74	1.56	10.03			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a6		5.75	2.32	9.25			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a6		5.37	0.7	10.18			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a6a		2.59	0.0	6.44			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a6a		1.53	0.0	4.78			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a7		4.25	1.88	6.67			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a7		5.95	1.67	10.36			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M8a2a1a8		5.88	1.24	10.66			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M8a2a1a8		5.95	1.87	10.14			no																					
