draw	time	log_ne
90	16400.00000	9.52212
90	16600.00000	9.52212
90	16800.00000	9.52212
90	17000.00000	9.52212
90	17200.00000	9.52212
90	17400.00000	10.08088
90	17600.00000	10.08088
90	17800.00000	10.08088
90	18000.00000	10.08088
90	18200.00000	10.08088
90	18400.00000	9.92516
90	18600.00000	9.92516
90	18800.00000	9.92516
90	19000.00000	9.92516
90	19200.00000	9.92516
90	19400.00000	8.98258
90	19600.00000	8.98258
90	19800.00000	8.98258
90	20000.00000	8.98258
91	0.00000	11.00810
91	200.00000	11.00810
91	400.00000	11.00810
91	600.00000	11.00810
91	800.00000	11.00810
91	1000.00000	11.66098
91	1200.00000	11.66098
91	1400.00000	11.66098
91	1600.00000	11.66098
91	1800.00000	11.66098
91	2000.00000	10.77834
91	2200.00000	10.77834
91	2400.00000	10.77834
91	2600.00000	10.77834
91	2800.00000	10.77834
91	3000.00000	10.22329
91	3200.00000	10.22329
91	3400.00000	10.22329
91	3600.00000	10.22329
91	3800.00000	10.22329
91	4000.00000	10.41116
91	4200.00000	10.41116
91	4400.00000	10.41116
91	4600.00000	10.41116
91	4800.00000	10.41116
91	5000.00000	10.29890
91	5200.00000	10.29890
91	5400.00000	10.29890
91	5600.00000	10.29890
91	5800.00000	9.85633
91	6000.00000	9.85633
91	6200.00000	9.85633
91	6400.00000	9.85633
91	6600.00000	9.85633
91	6800.00000	9.51898
91	7000.00000	9.51898
91	7200.00000	9.51898
91	7400.00000	9.51898
91	7600.00000	9.51898
91	7800.00000	9.28868
91	8000.00000	9.28868
91	8200.00000	9.28868
91	8400.00000	9.28868
91	8600.00000	9.28868
91	8800.00000	9.67196
91	9000.00000	9.67196
91	9200.00000	9.67196
91	9400.00000	9.67196
91	9600.00000	9.67196
91	9800.00000	9.87365
91	10000.00000	9.87365
91	10200.00000	9.87365
91	10400.00000	9.87365
91	10600.00000	9.88906
91	10800.00000	9.88906
91	11000.00000	9.88906
91	11200.00000	9.88906
91	11400.00000	9.88906
91	11600.00000	9.86837
91	11800.00000	9.86837
91	12000.00000	9.86837
91	12200.00000	9.86837
91	12400.00000	9.86837
91	12600.00000	10.20245
91	12800.00000	10.20245
91	13000.00000	10.20245
91	13200.00000	10.20245
91	13400.00000	10.20245
91	13600.00000	10.42598
91	13800.00000	10.42598
91	14000.00000	10.42598
91	14200.00000	10.42598
91	14400.00000	10.42598
91	14600.00000	9.79056
91	14800.00000	9.79056
91	15000.00000	9.79056
91	15200.00000	9.79056
91	15400.00000	9.54681
91	15600.00000	9.54681
91	15800.00000	9.54681
91	16000.00000	9.54681
91	16200.00000	9.54681
91	16400.00000	9.33565
91	16600.00000	9.33565
91	16800.00000	9.33565
91	17000.00000	9.33565
91	17200.00000	9.33565
91	17400.00000	9.25256
91	17600.00000	9.25256
91	17800.00000	9.25256
91	18000.00000	9.25256
91	18200.00000	9.25256
91	18400.00000	8.61315
91	18600.00000	8.61315
91	18800.00000	8.61315
91	19000.00000	8.61315
91	19200.00000	8.61315
91	19400.00000	8.61007
91	19600.00000	8.61007
91	19800.00000	8.61007
91	20000.00000	8.61007
92	0.00000	10.97476
92	200.00000	10.97476
92	400.00000	10.97476
92	600.00000	10.97476
92	800.00000	10.97476
92	1000.00000	11.36942
92	1200.00000	11.36942
92	1400.00000	11.36942
92	1600.00000	11.36942
92	1800.00000	11.36942
92	2000.00000	10.75742
92	2200.00000	10.75742
92	2400.00000	10.75742
92	2600.00000	10.75742
92	2800.00000	10.75742
92	3000.00000	10.25914
92	3200.00000	10.25914
92	3400.00000	10.25914
92	3600.00000	10.25914
92	3800.00000	10.25914
92	4000.00000	10.23198
92	4200.00000	10.23198
92	4400.00000	10.23198
92	4600.00000	10.23198
92	4800.00000	10.23198
92	5000.00000	10.00616
92	5200.00000	10.00616
92	5400.00000	10.00616
92	5600.00000	10.00616
92	5800.00000	9.76490
92	6000.00000	9.76490
92	6200.00000	9.76490
92	6400.00000	9.76490
92	6600.00000	9.76490
92	6800.00000	9.52098
92	7000.00000	9.52098
92	7200.00000	9.52098
92	7400.00000	9.52098
92	7600.00000	9.52098
92	7800.00000	9.46579
92	8000.00000	9.46579
92	8200.00000	9.46579
92	8400.00000	9.46579
92	8600.00000	9.46579
92	8800.00000	9.47180
92	9000.00000	9.47180
92	9200.00000	9.47180
92	9400.00000	9.47180
92	9600.00000	9.47180
92	9800.00000	9.59400
92	10000.00000	9.59400
92	10200.00000	9.59400
92	10400.00000	9.59400
92	10600.00000	9.83218
92	10800.00000	9.83218
92	11000.00000	9.83218
92	11200.00000	9.83218
92	11400.00000	9.83218
92	11600.00000	9.69452
92	11800.00000	9.69452
92	12000.00000	9.69452
92	12200.00000	9.69452
92	12400.00000	9.69452
92	12600.00000	9.72604
92	12800.00000	9.72604
92	13000.00000	9.72604
92	13200.00000	9.72604
92	13400.00000	9.72604
92	13600.00000	9.88674
92	13800.00000	9.88674
92	14000.00000	9.88674
92	14200.00000	9.88674
92	14400.00000	9.88674
92	14600.00000	10.12145
92	14800.00000	10.12145
92	15000.00000	10.12145
